"from","to","V1","V2","V3","V4","V5","V6","V7"
"benthic_detritus","herb_echinoderms",18278.8327337704,18283.6005314417,18295.2582851773,18320.3939797519,18365.1153135955,18426.4397313007,18485.2458330951
"infauna","misc_crabs",18243.7173048963,18251.4338393279,18271.4740868144,18320.3939797519,18421.8060328748,18568.098618842,18699.151030768
"benthic_detritus","misc_crabs",18282.5202494653,18287.0369205522,18297.9591341242,18320.3939797519,18354.1041328872,18386.7743116391,18407.5051326738
"ben_zooplankton","structural_epifauna",18310.1054090756,18312.2149167934,18316.0112188902,18320.3939797519,18323.0816311132,18323.8193871279,18323.805941113
"infauna","structural_epifauna",18311.4200764577,18313.3482901469,18316.7525241082,18320.3939797519,18321.9879073009,18321.6534282962,18320.9445527148
"jellyfish","structural_epifauna",18322.3517873848,18322.1923721987,18321.6830391633,18320.3939797519,18318.2486410178,18316.0532473054,18314.607731699
"pel_zooplankton","structural_epifauna",18313.8273947191,18315.1532561337,18317.5328139845,18320.3939797519,18322.5235158897,18323.6080614232,18324.0626354206
"copepods","structural_epifauna",18318.1746633375,18318.641498845,18319.4531722638,18320.3939797519,18321.0796042139,18321.4312298743,18321.5819640183
"benthic_microbes","structural_epifauna",18276.1034318183,18281.6172817491,18294.9457291254,18320.3939797519,18350.7244688951,18372.7368490637,18385.6523018399
"lg_phytoplankton","structural_epifauna",18310.4035692702,18312.3595221205,18315.9452185769,18320.3939797519,18323.838185985,18325.6672175418,18326.4575153866
"sm_phytoplankton","structural_epifauna",18312.2078176509,18313.8376641657,18316.7854737465,18320.3939797519,18323.1837948161,18324.6864375241,18325.3471443289
"benthic_detritus","structural_epifauna",18265.8738354738,18271.8832193056,18287.2808695478,18320.3939797519,18366.9325877705,18406.7041588142,18433.2426437556
"ben_zooplankton","infauna",18330.0088937467,18328.7848583705,18325.9071591561,18320.3939797519,18313.2688256395,18307.6719182587,18304.7118803987
"infauna","infauna",18621.4257446069,18565.7948239168,18462.1859561531,18320.3939797519,18191.3139174436,18113.0219662081,18076.9593110696
"benthic_microbes","infauna",18287.0570883085,18290.9888385563,18300.7851322301,18320.3939797519,18346.066599261,18366.4391007251,18377.4017497573
"lg_phytoplankton","infauna",18245.8803399243,18255.5679948841,18278.1334743751,18320.3939797519,18374.6859586025,18419.0317454071,18443.8041289814
"sm_phytoplankton","infauna",18305.0841423185,18307.2755070948,18312.0998082236,18320.3939797519,18330.1028571359,18337.4419006006,18341.3388284645
"benthic_detritus","infauna",18068.979254943,18097.6127340503,18168.5489192448,18320.3939797519,18559.8618926196,18801.3475887198,18958.8311633004
"pollock_juv","jellyfish",18320.4142564213,18320.409507179,18320.4014943,18320.3939797519,18320.3928598797,18320.396597006,18320.4001798545
"herring","jellyfish",18320.4233935697,18320.4200010404,18320.4114751732,18320.3939797519,18320.3696379097,18320.3484345828,18320.3359630816
"squids","jellyfish",18320.3898054312,18320.3904015057,18320.3916830253,18320.3939797519,18320.3971856547,18320.4002561397,18320.4022138688
"mycto_bathy","jellyfish",18320.4403817813,18320.4350454121,18320.421722216,18320.3939797519,18320.3533092635,18320.3151429912,18320.2912304499
"capelin","jellyfish",18320.3794941585,18320.3824594093,18320.387764751,18320.3939797519,18320.3982121658,18320.4000392695,18320.4006767581
"sandlance","jellyfish",18320.4233176297,18320.4183854436,18320.4085225022,18320.3939797519,18320.379647399,18320.3701435344,18320.3654317482
"oth_forage","jellyfish",18320.3255407382,18320.3455189487,18320.3759279698,18320.3939797519,18320.3745863647,18320.3368420593,18320.3090270053
"jellyfish","jellyfish",18320.9326977684,18320.8547420776,18320.6887362631,18320.3939797519,18319.9772640905,18319.5604395439,18319.2811574878
"pel_zooplankton","jellyfish",18320.1245927011,18320.1612582751,18320.2419736012,18320.3939797519,18320.6236796769,18320.8645778054,18321.030276797
"euphausiids","jellyfish",18318.2022008747,18318.660799272,18319.7200581162,18320.3939797519,18322.1060071018,18324.4370372379,18326.3850870624
"copepods","jellyfish",18285.5827995885,18287.0230986327,18312.8079482317,18320.3939797519,18331.5114069337,18347.1367286774,18338.2724915535
"pelagic_microbes","jellyfish",18286.893806503,18288.5444742131,18314.6573403756,18320.3939797519,18328.7357559049,18340.1239692487,18328.5440870747
"lg_phytoplankton","jellyfish",18275.8569146604,18278.1420028633,18284.7391755084,18320.3939797519,18354.9113215732,18403.6665024602,18444.8054470987
"sm_phytoplankton","jellyfish",18290.4741439963,18291.5681944385,18315.7631499913,18320.3939797519,18326.7962242635,18332.8851165701,18336.9189107134
"ben_zooplankton","pel_zooplankton",18322.3552624211,18322.1059175833,18321.5214139873,18320.3939797519,18318.8323573076,18317.401823754,18316.5088658766
"jellyfish","pel_zooplankton",18330.6080083173,18328.8434404345,18324.9554228506,18320.3939797519,18291.2820859805,18284.8626037228,18280.8369810001
"pel_zooplankton","pel_zooplankton",18321.4608998235,18321.2948263772,18320.9457049849,18320.3939797519,18319.8259525608,18319.4587731187,18319.2895150099
"euphausiids","pel_zooplankton",18322.1146042741,18321.891914078,18321.3770622424,18320.3939797519,18319.0136520354,18317.6981507761,18316.8409140145
"copepods","pel_zooplankton",18314.2252266496,18314.9635876748,18316.750625772,18320.3939797519,18325.7832737522,18331.0041589678,18334.4202628086
"pelagic_microbes","pel_zooplankton",18321.5460846876,18321.3981083078,18321.0548058434,18320.3939797519,18319.4566295197,18318.5648593002,18317.9945306996
"lg_phytoplankton","pel_zooplankton",18314.8155729802,18315.4701270884,18317.0631154141,18320.3939797519,18325.6841128983,18331.4984496304,18335.8546569697
"sm_phytoplankton","pel_zooplankton",18318.9926231704,18319.1815182539,18319.6103259782,18320.3939797519,18321.4203375952,18322.3437616923,18322.9374929991
"copepods","euphausiids",18297.5790625889,18299.0879225497,18315.2586355719,18320.3939797519,18339.66409066,18365.1871586211,18384.2967546563
"pelagic_microbes","euphausiids",18301.4573286894,18303.8322830254,18309.3997905683,18320.3939797519,18337.1699570689,18355.8105049167,18370.4357404481
"lg_phytoplankton","euphausiids",18216.6492652638,18228.9062257493,18258.6617991426,18320.3939797519,18422.7563533164,18549.5067583057,18667.7785274725
"sm_phytoplankton","euphausiids",18288.1711546948,18292.4742307174,18302.2400442596,18320.3939797519,18345.6388962995,18370.6730581899,18388.4189224025
"pelagic_microbes","copepods",18328.3708443889,18326.0888606517,18322.7516169032,18320.3939797519,18318.3843540951,18311.0547814741,18287.3256174342
"lg_phytoplankton","copepods",18234.3408846208,18246.443962566,18273.5956395753,18320.3939797519,18372.3286196137,18407.9626115419,18425.4057107506
"sm_phytoplankton","copepods",18238.3945541506,18250.1582282271,18276.2504993884,18320.3939797519,18368.4793535892,18401.201275046,18398.6230424871
"sm_phytoplankton","pelagic_microbes",17873.3718942695,17908.3501080194,18011.4249124139,18320.3939797519,19098.0734095743,20466.2351797717,128858.389048291
"pelagic_detritus","pelagic_microbes",18262.2321671277,18270.6561305429,18288.9788005765,18320.3939797519,18358.5797861068,18390.2232428812,18408.8840226919
"benthic_detritus","benthic_microbes",18303.7828276076,18305.4054043202,18309.7203082778,18320.3939797519,18341.2886952898,18368.9489103498,18393.2408886996
