"varname","simulation","year","month","biomass_tonnes_km2","month_mean_mtkm2","anomaly_ratio_mtkm2"
"Eup","ssp126",2031,3,1.81227361902688,1.73164385963391,1.04656255323194
"Eup","ssp126",2031,4,1.54297509013192,1.62576666366398,0.949075365252307
"Eup","ssp126",2031,5,1.86853791913501,2.1564144910599,0.866502208588205
"Eup","ssp126",2031,6,3.74978821838087,4.6025290457949,0.814723422942189
"Eup","ssp126",2031,7,9.80856070565195,11.6037554882063,0.845291915675152
"Eup","ssp126",2031,8,12.5130101241854,14.2323526419466,0.879194778191915
"Eup","ssp126",2031,9,12.3642271992503,13.7382926371216,0.899982809060385
"Eup","ssp126",2031,10,10.6132093956093,11.9207652684652,0.890312757326509
"Eup","ssp126",2031,11,7.26434599521092,8.52813514535358,0.851809436810905
"Eup","ssp126",2031,12,4.73719077687904,5.43790755999952,0.871142203983963
"Eup","ssp126",2032,1,2.77893611076683,3.54622820101401,0.783631496126566
"Eup","ssp126",2032,2,1.82936017649524,2.35501191878086,0.776794445032897
"Eup","ssp126",2032,3,1.41954312279833,1.73164385963391,0.819766209374274
"Eup","ssp126",2032,4,1.49708976753291,1.62576666366398,0.920851559447603
"Eup","ssp126",2032,5,2.11074102855202,2.1564144910599,0.978819720096841
"Eup","ssp126",2032,6,4.02682995302648,4.6025290457949,0.874916793128246
"Eup","ssp126",2032,7,11.5767277767033,11.6037554882063,0.997670778953377
"Eup","ssp126",2032,8,16.4329093773613,14.2323526419466,1.15461651286865
"Eup","ssp126",2032,9,16.6681715935543,13.7382926371216,1.21326368813225
"Eup","ssp126",2032,10,13.321697945068,11.9207652684652,1.11752036425957
"Eup","ssp126",2032,11,9.44222903014663,8.52813514535358,1.10718567063177
"Eup","ssp126",2032,12,6.21861830109309,5.43790755999952,1.1435682259177
"Eup","ssp126",2033,1,4.07861945874561,3.54622820101401,1.15012887709239
"Eup","ssp126",2033,2,2.84765528602838,2.35501191878086,1.20918933077101
