"year","Species","totB","SSB","Catch","Climate","Frate","Region","Model","Scenario"
1991,"ATF",1554327.80462664,597326.97740596,16958.380011156,"persistence","Fmean","WGOA","Rpath","base"
1992,"POL",2892495.91324268,1696087.27813365,90585.189961806,"persistence","Fmean","WGOA","Rpath","base"
1992,"COD",371842.900083054,88999.2287874369,78966.500089317,"persistence","Fmean","WGOA","Rpath","base"
1992,"ATF",1551901.37581743,598021.211707819,20482.180062468,"persistence","Fmean","WGOA","Rpath","base"
1993,"POL",2886917.46017875,1690078.21042351,108230.180085742,"persistence","Fmean","WGOA","Rpath","base"
1993,"COD",375328.175429555,91984.46817467,45849.170066118,"persistence","Fmean","WGOA","Rpath","base"
1993,"ATF",1551566.34683954,599298.159270716,18294.449920618,"persistence","Fmean","WGOA","Rpath","base"
1994,"POL",2891612.89701311,1691340.87032149,100412.359942985,"persistence","Fmean","WGOA","Rpath","base"
1994,"COD",374238.505424238,92168.0244909248,45610.579965874,"persistence","Fmean","WGOA","Rpath","base"
1994,"ATF",1547453.431915,598480.508802417,21993.239976229,"persistence","Fmean","WGOA","Rpath","base"
1995,"POL",2920445.2429594,1709974.75171492,69168.129925675,"persistence","Fmean","WGOA","Rpath","base"
1995,"COD",354241.118245692,88060.9264831689,67907.179992219,"persistence","Fmean","WGOA","Rpath","base"
1995,"ATF",1548788.07321952,599203.455585779,17415.490044603,"persistence","Fmean","WGOA","Rpath","base"
1996,"POL",2949537.49989699,1727520.76771419,49825.8700384,"persistence","Fmean","WGOA","Rpath","base"
1996,"COD",348901.269856949,89289.8998161644,55391.660096973,"persistence","Fmean","WGOA","Rpath","base"
1996,"ATF",1545296.54167072,597141.15385086,21555.609900557,"persistence","Fmean","WGOA","Rpath","base"
1997,"POL",2946193.76182491,1722365.56372477,84179.649971753,"persistence","Fmean","WGOA","Rpath","base"
1997,"COD",339607.871812025,88455.8466619866,58920.579990637,"persistence","Fmean","WGOA","Rpath","base"
1997,"ATF",1547340.93937387,596389.731746862,14758.279890696,"persistence","Fmean","WGOA","Rpath","base"
1998,"POL",3007840.54757787,1762267.82292695,5428.379997642,"persistence","Fmean","WGOA","Rpath","base"
1998,"COD",338402.008126062,87897.0996300377,50218.950113863,"persistence","Fmean","WGOA","Rpath","base"
1998,"ATF",1552042.17068945,596282.511778416,12377.190009373,"persistence","Fmean","WGOA","Rpath","base"
1999,"POL",2993956.26360435,1751820.3586859,90556.900062537,"persistence","Fmean","WGOA","Rpath","base"
1999,"COD",323385.504513683,83134.3281978233,66264.67009813,"persistence","Fmean","WGOA","Rpath","base"
1999,"ATF",1556822.57219736,596729.653748177,14649.229924965,"persistence","Fmean","WGOA","Rpath","base"
2000,"POL",3049484.66889728,1789601.2235707,5552.830105466,"persistence","Fmean","WGOA","Rpath","base"
2000,"COD",321234.70478313,82993.6306736087,53384.869944958,"persistence","Fmean","WGOA","Rpath","base"
2000,"ATF",1555589.60333769,595731.530286997,22993.75009338,"persistence","Fmean","WGOA","Rpath","base"
2001,"POL",3082953.38628358,1808450.38491623,3452.299978517,"persistence","Fmean","WGOA","Rpath","base"
2001,"COD",327836.052151014,85350.6677932879,40517.409954733,"persistence","Fmean","WGOA","Rpath","base"
2001,"ATF",1559150.39699574,597017.281545479,17416.199986059,"persistence","Fmean","WGOA","Rpath","base"
2002,"POL",3117695.91098478,1828996.8919311,1698.029945361,"persistence","Fmean","WGOA","Rpath","base"
2002,"COD",329657.199807253,86672.396799144,41567.989960821,"persistence","Fmean","WGOA","Rpath","base"
2002,"ATF",1561074.36729579,598208.760306624,20173.560012907,"persistence","Fmean","WGOA","Rpath","base"
2003,"POL",3105660.59060301,1817041.08768011,48590.077011908,"persistence","Fmean","WGOA","Rpath","base"
2003,"COD",321002.232869284,86072.6548698382,52365.755088864,"persistence","Fmean","WGOA","Rpath","base"
2003,"ATF",1552272.45436907,595288.634146958,30169.771891001,"persistence","Fmean","WGOA","Rpath","base"
2004,"POL",3100496.17999595,1811816.72016729,62434.439922489,"persistence","Fmean","WGOA","Rpath","base"
2004,"COD",310907.346053104,86861.6844619175,56450.241969657,"persistence","Fmean","WGOA","Rpath","base"
2004,"ATF",1557805.52630999,597533.747722124,15634.908041003,"persistence","Fmean","WGOA","Rpath","base"
2005,"POL",3085140.75609541,1801622.59658072,78302.791927256,"persistence","Fmean","WGOA","Rpath","base"
2005,"COD",308747.712383036,89355.0329510825,47523.779925577,"persistence","Fmean","WGOA","Rpath","base"
2005,"ATF",1557456.93296847,596651.527725103,19923.573051558,"persistence","Fmean","WGOA","Rpath","base"
2006,"POL",3088115.70042571,1805154.79373703,68928.307992488,"persistence","Fmean","WGOA","Rpath","base"
2006,"COD",305285.425387622,89662.8420266119,47767.079961499,"persistence","Fmean","WGOA","Rpath","base"
2006,"ATF",1552052.55675712,593803.972010943,27622.698918064,"persistence","Fmean","WGOA","Rpath","base"
2007,"POL",3108388.6659623,1820162.18935033,51572.307003871,"persistence","Fmean","WGOA","Rpath","base"
2007,"COD",298656.827987615,86970.5841575916,51812.178003779,"persistence","Fmean","WGOA","Rpath","base"
2007,"ATF",1552833.11070127,593773.096946291,25346.986980543,"persistence","Fmean","WGOA","Rpath","base"
2008,"POL",3122657.32782491,1829614.82622622,50786.206014733,"persistence","Fmean","WGOA","Rpath","base"
2008,"COD",288014.19715692,83738.4257426123,58386.384025578,"persistence","Fmean","WGOA","Rpath","base"
2008,"ATF",1551453.5168298,592951.977723493,29205.939969489,"persistence","Fmean","WGOA","Rpath","base"
2009,"POL",3143273.39859891,1841984.8200306,41549.503075916,"persistence","Fmean","WGOA","Rpath","base"
2009,"COD",284535.848347064,83301.5655360441,51788.980009351,"persistence","Fmean","WGOA","Rpath","base"
2009,"ATF",1555113.02563569,594046.266118116,24831.742038702,"persistence","Fmean","WGOA","Rpath","base"
2010,"POL",3136117.03112817,1835292.14585186,73443.384226643,"persistence","Fmean","WGOA","Rpath","base"
2010,"COD",260387.074378808,76717.5680514182,76954.154598455,"persistence","Fmean","WGOA","Rpath","base"
2010,"ATF",1558263.17274182,594362.564843561,24339.446470918,"persistence","Fmean","WGOA","Rpath","base"
2011,"POL",3141056.08768375,1838289.75061505,77694.479623666,"persistence","Fmean","WGOA","Rpath","base"
2011,"COD",234318.516143285,69543.3060352226,83710.475394165,"persistence","Fmean","WGOA","Rpath","base"
2011,"ATF",1557071.61028742,592792.103233455,30911.821764055,"persistence","Fmean","WGOA","Rpath","base"
2012,"POL",3133568.47204365,1833854.71164897,98934.691224094,"persistence","Fmean","WGOA","Rpath","base"
2012,"COD",216652.39880077,64116.8215124414,76871.109994854,"persistence","Fmean","WGOA","Rpath","base"
2012,"ATF",1567597.98995377,595605.767059271,20761.909908427,"persistence","Fmean","WGOA","Rpath","base"
2013,"POL",3129803.3271359,1832301.64727678,90796.631609659,"persistence","Fmean","WGOA","Rpath","base"
2013,"COD",207097.746004189,61173.0549874287,66829.781618954,"persistence","Fmean","WGOA","Rpath","base"
2013,"ATF",1575636.64297929,596480.791969859,21809.3123161,"persistence","Fmean","WGOA","Rpath","base"
2014,"POL",3087331.43236134,1803398.13573914,138948.061996125,"persistence","Fmean","WGOA","Rpath","base"
2014,"COD",180191.44732662,54326.1747660013,83491.72820457,"persistence","Fmean","WGOA","Rpath","base"
2014,"ATF",1567912.16262094,590069.752717628,36524.501530691,"persistence","Fmean","WGOA","Rpath","base"
2015,"POL",3045526.28555765,1775739.07919012,162807.64603073,"persistence","Fmean","WGOA","Rpath","base"
2015,"COD",157932.722055918,48934.4411406065,77689.992014231,"persistence","Fmean","WGOA","Rpath","base"
2015,"ATF",1577268.81804826,588791.535950363,19296.587221708,"persistence","Fmean","WGOA","Rpath","base"
2016,"POL",3007798.29217938,1753763.79832681,173086.352394527,"persistence","Fmean","WGOA","Rpath","base"
2016,"COD",147656.615382295,47339.0097704077,62867.327429592,"persistence","Fmean","WGOA","Rpath","base"
2016,"ATF",1586289.94323646,586210.878732567,19976.294186812,"persistence","Fmean","WGOA","Rpath","base"
2017,"POL",2976739.35759481,1738811.22499638,184220.028529305,"persistence","Fmean","WGOA","Rpath","base"
2017,"COD",147736.144697943,50239.6743054142,48204.214674581,"persistence","Fmean","WGOA","Rpath","base"
2017,"ATF",1591593.27599985,581990.660087748,27053.508990172,"persistence","Fmean","WGOA","Rpath","base"
2018,"POL",2968841.33230651,1740812.46211736,150815.192171791,"persistence","Fmean","WGOA","Rpath","base"
2018,"COD",174522.229212124,61112.9039308985,14681.29819652,"persistence","Fmean","WGOA","Rpath","base"
2018,"ATF",1607270.2111573,582229.748408732,18870.25094355,"persistence","Fmean","WGOA","Rpath","base"
2019,"POL",2976191.20523764,1750709.51749398,110649.271555557,"persistence","Fmean","WGOA","Rpath","base"
2019,"COD",197788.813002527,66355.8766877763,15200.420583165,"persistence","Fmean","WGOA","Rpath","base"
2019,"ATF",1614692.32773615,580069.536802079,24567.051964421,"persistence","Fmean","WGOA","Rpath","base"
2020,"POL",2989800.23372154,1764764.17925614,99971.064888454,"persistence","Fmean","WGOA","Rpath","base"
2020,"COD",228117.246163443,75554.157695705,6085.249338733,"persistence","Fmean","WGOA","Rpath","base"
2020,"ATF",1626337.87888343,581528.262199006,21115.899302007,"persistence","Fmean","WGOA","Rpath","base"
2021,"POL",2895986.76918547,1704616.09661021,234794.642041679,"persistence","Fmean","WGOA","Rpath","base"
2021,"COD",211867.500274443,68663.2070149424,59686.0561613451,"persistence","Fmean","WGOA","Rpath","base"
2021,"ATF",1625228.73737207,580512.113591112,32525.4799261467,"persistence","Fmean","WGOA","Rpath","base"
2022,"POL",2815689.97117089,1654975.16414609,259664.773270618,"persistence","Fmean","WGOA","Rpath","base"
2022,"COD",201770.695321023,61680.9113554434,63520.2256121953,"persistence","Fmean","WGOA","Rpath","base"
2022,"ATF",1622599.48417577,581039.457377539,34187.4966497165,"persistence","Fmean","WGOA","Rpath","base"
2023,"POL",2757029.51199184,1619047.20839772,257435.488734937,"persistence","Fmean","WGOA","Rpath","base"
2023,"COD",201108.065758737,55838.0930404049,58203.2639837456,"persistence","Fmean","WGOA","Rpath","base"
2023,"ATF",1620485.60267938,582891.976859496,31733.1084927779,"persistence","Fmean","WGOA","Rpath","base"
2024,"POL",2803699.80530184,1655397.96844378,132412.435513392,"persistence","Fmean","WGOA","Rpath","base"
2024,"COD",218361.64618225,56963.2999970509,39127.9675459549,"persistence","Fmean","WGOA","Rpath","base"
2024,"ATF",1626941.42595439,588368.464838892,22641.9550209167,"persistence","Fmean","WGOA","Rpath","base"
2025,"POL",2830359.236188,1674880.49273351,134391.315652263,"persistence","Fmean","WGOA","Rpath","base"
2025,"COD",231267.725030071,58979.7879929515,42309.363722159,"persistence","Fmean","WGOA","Rpath","base"
2025,"ATF",1633286.32239967,593466.701661901,22730.1783706509,"persistence","Fmean","WGOA","Rpath","base"
2026,"POL",2851741.23740308,1689606.34515192,135529.228911657,"persistence","Fmean","WGOA","Rpath","base"
2026,"COD",242204.520373909,62549.7349279397,44612.1918274779,"persistence","Fmean","WGOA","Rpath","base"
2026,"ATF",1640631.28416998,598340.147340273,22825.998769556,"persistence","Fmean","WGOA","Rpath","base"
2027,"POL",2868055.48347647,1699664.66438206,136458.631211698,"persistence","Fmean","WGOA","Rpath","base"
2027,"COD",252294.104171625,65774.9222104081,46565.0842743679,"persistence","Fmean","WGOA","Rpath","base"
2027,"ATF",1647653.358903,602454.254493266,22927.1849425708,"persistence","Fmean","WGOA","Rpath","base"
2028,"POL",2879911.51872551,1706675.93005738,137181.649823092,"persistence","Fmean","WGOA","Rpath","base"
2028,"COD",261914.205839344,67217.2879691219,48371.9233267839,"persistence","Fmean","WGOA","Rpath","base"
2028,"ATF",1653719.89252812,606015.257204184,23019.3023615872,"persistence","Fmean","WGOA","Rpath","base"
2029,"POL",2888255.29307,1711683.32776392,137722.534650717,"persistence","Fmean","WGOA","Rpath","base"
2029,"COD",270980.890635866,67214.5167136845,50162.5045019436,"persistence","Fmean","WGOA","Rpath","base"
2029,"ATF",1658700.41094724,609162.554620129,23097.1273923125,"persistence","Fmean","WGOA","Rpath","base"
2030,"POL",2893738.51059635,1715116.27009615,138104.552967903,"persistence","Fmean","WGOA","Rpath","base"
2030,"COD",279131.452160393,66666.7709531401,51935.6451867562,"persistence","Fmean","WGOA","Rpath","base"
2030,"ATF",1662713.69262857,611745.976300996,23160.5984185189,"persistence","Fmean","WGOA","Rpath","base"
2031,"POL",2896847.02881928,1717151.4839261,138348.886936551,"persistence","Fmean","WGOA","Rpath","base"
2031,"COD",285946.240208573,66433.3478305959,53566.8254670117,"persistence","Fmean","WGOA","Rpath","base"
2031,"ATF",1665922.38029207,613614.135010571,23211.6429527576,"persistence","Fmean","WGOA","Rpath","base"
2032,"POL",2898012.35551374,1717981.57888768,138478.959016709,"persistence","Fmean","WGOA","Rpath","base"
2032,"COD",291197.904137518,67138.6732540941,54921.1295776838,"persistence","Fmean","WGOA","Rpath","base"
2032,"ATF",1668462.83911334,614868.251035644,23252.3315358787,"persistence","Fmean","WGOA","Rpath","base"
2033,"POL",2897597.35039375,1717841.14425033,138517.505614284,"persistence","Fmean","WGOA","Rpath","base"
2033,"COD",294962.543765826,68766.2762567281,55926.4134308838,"persistence","Fmean","WGOA","Rpath","base"
2033,"ATF",1670443.11620722,615675.869327052,23284.3668948425,"persistence","Fmean","WGOA","Rpath","base"
2034,"POL",2895868.78559493,1716939.02479288,138482.130440559,"persistence","Fmean","WGOA","Rpath","base"
2034,"COD",297537.709830328,70878.3053384212,56592.2654020882,"persistence","Fmean","WGOA","Rpath","base"
2034,"ATF",1671953.9437971,616157.567882139,23309.1156736125,"persistence","Fmean","WGOA","Rpath","base"
2035,"POL",2893008.34435764,1715412.510758,138383.805000047,"persistence","Fmean","WGOA","Rpath","base"
2035,"COD",299302.096158504,72815.2787106039,56997.0076120318,"persistence","Fmean","WGOA","Rpath","base"
2035,"ATF",1673075.89585963,616365.046194846,23327.7808816108,"persistence","Fmean","WGOA","Rpath","base"
2036,"POL",2889157.78418407,1713336.37991812,138228.934475797,"persistence","Fmean","WGOA","Rpath","base"
2036,"COD",300579.190047579,74094.9929577852,57246.3414253065,"persistence","Fmean","WGOA","Rpath","base"
2036,"ATF",1673880.63509471,616323.442237131,23341.4735151297,"persistence","Fmean","WGOA","Rpath","base"
2037,"POL",2884466.64703146,1710764.98598444,138023.027917754,"persistence","Fmean","WGOA","Rpath","base"
2037,"COD",301567.628251355,74575.930864951,57431.0579767139,"persistence","Fmean","WGOA","Rpath","base"
2037,"ATF",1674428.56408931,616069.753279016,23351.174241999,"persistence","Fmean","WGOA","Rpath","base"
2038,"POL",2879120.68435876,1707772.91244386,137773.675953989,"persistence","Fmean","WGOA","Rpath","base"
2038,"COD",302325.065904339,74470.9522046798,57598.7970891404,"persistence","Fmean","WGOA","Rpath","base"
2038,"ATF",1674766.749054,615659.74306939,23357.6616464793,"persistence","Fmean","WGOA","Rpath","base"
2039,"POL",2873337.53228497,1704469.16479484,137491.415005699,"persistence","Fmean","WGOA","Rpath","base"
2039,"COD",302816.257280922,74171.4322063017,57752.1135888544,"persistence","Fmean","WGOA","Rpath","base"
2039,"ATF",1674929.29233628,615168.745034442,23361.4851872673,"persistence","Fmean","WGOA","Rpath","base"
2040,"POL",2867337.45645566,1700984.49249066,137188.562676821,"persistence","Fmean","WGOA","Rpath","base"
2040,"COD",302989.05988541,74028.9824075204,57865.4188840668,"persistence","Fmean","WGOA","Rpath","base"
2040,"ATF",1674939.86116613,614648.326802633,23363.0006680923,"persistence","Fmean","WGOA","Rpath","base"
2041,"POL",2861308.40034693,1697445.51836754,136877.034434348,"persistence","Fmean","WGOA","Rpath","base"
2041,"COD",302836.444987746,74213.3692459408,57910.480446359,"persistence","Fmean","WGOA","Rpath","base"
2041,"ATF",1674815.14886868,614146.103508881,23362.4389822519,"persistence","Fmean","WGOA","Rpath","base"
2042,"POL",2855382.53445474,1693950.91111529,136566.318594245,"persistence","Fmean","WGOA","Rpath","base"
2042,"COD",302417.233033147,74664.3196361725,57876.0903636388,"persistence","Fmean","WGOA","Rpath","base"
2042,"ATF",1674568.81770025,613684.733369713,23359.9825711349,"persistence","Fmean","WGOA","Rpath","base"
2043,"POL",2849631.5839142,1690558.6540317,136262.409304814,"persistence","Fmean","WGOA","Rpath","base"
2043,"COD",301835.446800707,75196.7797782003,57774.427098338,"persistence","Fmean","WGOA","Rpath","base"
2043,"ATF",1674214.6434461,613259.388616198,23355.8185634893,"persistence","Fmean","WGOA","Rpath","base"
2044,"POL",2844076.7486725,1687286.48024171,135967.872331227,"persistence","Fmean","WGOA","Rpath","base"
2044,"COD",301203.54438318,75603.2882907157,57634.6416432678,"persistence","Fmean","WGOA","Rpath","base"
2044,"ATF",1673768.05870994,612845.614151369,23350.1713964072,"persistence","Fmean","WGOA","Rpath","base"
2045,"POL",2838705.04575991,1684121.96897157,135682.709510683,"persistence","Fmean","WGOA","Rpath","base"
2045,"COD",300605.335974098,75752.9766228826,57489.171527294,"persistence","Fmean","WGOA","Rpath","base"
2045,"ATF",1673245.62758326,612413.605195184,23343.2998334204,"persistence","Fmean","WGOA","Rpath","base"
2046,"POL",2833484.64689489,1681035.76255002,135405.426907906,"persistence","Fmean","WGOA","Rpath","base"
2046,"COD",300075.270724258,75648.9807135546,57361.5216143297,"persistence","Fmean","WGOA","Rpath","base"
2046,"ATF",1672663.26555144,611942.024087328,23335.4657831236,"persistence","Fmean","WGOA","Rpath","base"
2047,"POL",2828374.9347636,1677993.13157755,135133.887240591,"persistence","Fmean","WGOA","Rpath","base"
2047,"COD",299602.410965435,75396.9963864359,57259.6408650893,"persistence","Fmean","WGOA","Rpath","base"
2047,"ATF",1672034.21725024,611425.675860891,23326.8963457738,"persistence","Fmean","WGOA","Rpath","base"
2048,"POL",2823331.88830261,1674961.44887625,134865.810824511,"persistence","Fmean","WGOA","Rpath","base"
2048,"COD",299150.750825069,75135.9433825883,57176.9518135365,"persistence","Fmean","WGOA","Rpath","base"
2048,"ATF",1671367.44482555,610874.555400138,23317.7538656948,"persistence","Fmean","WGOA","Rpath","base"
2049,"POL",2818313.01181287,1671914.820623,134599.02375557,"persistence","Fmean","WGOA","Rpath","base"
2049,"COD",298685.003197272,74970.7219087881,57099.6711372601,"persistence","Fmean","WGOA","Rpath","base"
2049,"ATF",1670666.8603994,610307.231557655,23308.1222587116,"persistence","Fmean","WGOA","Rpath","base"
2050,"POL",2813285.01215209,1668837.89209075,134331.71425932,"persistence","Fmean","WGOA","Rpath","base"
2050,"COD",298189.105042416,74934.4287537358,57015.3493009512,"persistence","Fmean","WGOA","Rpath","base"
2050,"ATF",1669931.74569755,609742.203046748,23298.011761599,"persistence","Fmean","WGOA","Rpath","base"
2051,"POL",2808232.68031267,1665728.81847496,134062.806435505,"persistence","Fmean","WGOA","Rpath","base"
2051,"COD",297670.728248796,74990.6739114357,56918.6092780433,"persistence","Fmean","WGOA","Rpath","base"
2051,"ATF",1669158.28269425,609191.113400266,23287.3799410019,"persistence","Fmean","WGOA","Rpath","base"
2052,"POL",2803163.16793332,1662598.74095433,133792.260441519,"persistence","Fmean","WGOA","Rpath","base"
2052,"COD",297153.219629969,75066.8731375586,56812.2479605574,"persistence","Fmean","WGOA","Rpath","base"
2052,"ATF",1668341.49365364,608656.073250701,23276.1604773873,"persistence","Fmean","WGOA","Rpath","base"
2053,"POL",2798103.21838176,1659467.80584936,133521.085273793,"persistence","Fmean","WGOA","Rpath","base"
2053,"COD",296661.919627191,75096.2094606156,56704.2846463787,"persistence","Fmean","WGOA","Rpath","base"
2053,"ATF",1667476.95174369,608131.316371556,23264.2892208143,"persistence","Fmean","WGOA","Rpath","base"
2054,"POL",2793091.30769723,1656359.97684171,133251.070468025,"persistence","Fmean","WGOA","Rpath","base"
2054,"COD",296212.324649272,75047.5211189234,56603.2141395833,"persistence","Fmean","WGOA","Rpath","base"
