"varname","basin","season","month","year","simulation","MN_VAL","sim_type","MNVAL_HIND","prod_anom"
"prod_PhL_integrated","SEBS","Winter","1.0",1970,"Hindcast2022","1.509659380785686","hind","2.3809533482922935",0.634056682323687
"prod_PhL_integrated","SEBS","Winter","2.0",1970,"Hindcast2022","4.5587362354267045","hind","7.488646286328573",0.608753045760651
"prod_PhL_integrated","SEBS","Winter","3.0",1970,"Hindcast2022","51.168236548710226","hind","40.086231536179994",1.27645414866519
"prod_PhL_integrated","SEBS","Spring","4.0",1970,"Hindcast2022","351.7317368830216","hind","272.8491825456304",1.28910680105922
"prod_PhL_integrated","SEBS","Spring","5.0",1970,"Hindcast2022","800.1269185504109","hind","806.3853429085782",0.992238916030401
"prod_PhL_integrated","SEBS","Spring","6.0",1970,"Hindcast2022","790.4890106472014","hind","484.6468060641178",1.63106204509397
"prod_PhL_integrated","SEBS","Summer","7.0",1970,"Hindcast2022","410.69641441314496","hind","246.24896298663327",1.66780972164109
"prod_PhL_integrated","SEBS","Summer","8.0",1970,"Hindcast2022","363.97614453396216","hind","175.67479981638405",2.07187453701038
"prod_PhL_integrated","SEBS","Summer","9.0",1970,"Hindcast2022","364.1678400204666","hind","227.03742270275615",1.6039991807749
"prod_PhL_integrated","SEBS","Fall","10.0",1970,"Hindcast2022","323.6818794091919","hind","216.04887313756424",1.49818823263704
"prod_PhL_integrated","SEBS","Fall","11.0",1970,"Hindcast2022","75.03697597429456","hind","53.92014306606197",1.39163161867654
"prod_PhL_integrated","SEBS","Fall","12.0",1970,"Hindcast2022","1.2358389372888097","hind","4.7706579385828976",0.259049999643427
"prod_PhL_integrated","SEBS","Winter","1.0",1971,"Hindcast2022","1.236742769841342","hind","2.3809533482922935",0.519431752297196
"prod_PhL_integrated","SEBS","Winter","2.0",1971,"Hindcast2022","6.095669030070166","hind","7.488646286328573",0.813988109065659
"prod_PhL_integrated","SEBS","Winter","3.0",1971,"Hindcast2022","31.729945602150504","hind","40.086231536179994",0.791542242465783
"prod_PhL_integrated","SEBS","Spring","4.0",1971,"Hindcast2022","191.84056046969152","hind","272.8491825456304",0.703101100321636
"prod_PhL_integrated","SEBS","Spring","5.0",1971,"Hindcast2022","540.415940758833","hind","806.3853429085782",0.670170837691058
"prod_PhL_integrated","SEBS","Spring","6.0",1971,"Hindcast2022","784.7930339547747","hind","484.6468060641178",1.61930920442494
"prod_PhL_integrated","SEBS","Summer","7.0",1971,"Hindcast2022","477.70671983135816","hind","246.24896298663327",1.93993393530469
"prod_PhL_integrated","SEBS","Summer","8.0",1971,"Hindcast2022","319.4277341540227","hind","175.67479981638405",1.81829001363821
"prod_PhL_integrated","SEBS","Summer","9.0",1971,"Hindcast2022","370.14661549713077","hind","227.03742270275615",1.63033305739088
"prod_PhL_integrated","SEBS","Fall","10.0",1971,"Hindcast2022","281.8599138420774","hind","216.04887313756424",1.30461182115312
"prod_PhL_integrated","SEBS","Fall","11.0",1971,"Hindcast2022","52.2238472761273","hind","53.92014306606197",0.96854059181823
"prod_PhL_integrated","SEBS","Fall","12.0",1971,"Hindcast2022","2.611550469151411","hind","4.7706579385828976",0.547419350280888
"prod_PhL_integrated","SEBS","Winter","1.0",1972,"Hindcast2022","1.7679168128332368","hind","2.3809533482922935",0.742524759714948
"prod_PhL_integrated","SEBS","Winter","2.0",1972,"Hindcast2022","6.8151177808847265","hind","7.488646286328573",0.91006004560885
"prod_PhL_integrated","SEBS","Winter","3.0",1972,"Hindcast2022","51.54940100918435","hind","40.086231536179994",1.28596276161949
"prod_PhL_integrated","SEBS","Spring","4.0",1972,"Hindcast2022","321.7743416947078","hind","272.8491825456304",1.17931209722754
"prod_PhL_integrated","SEBS","Spring","5.0",1972,"Hindcast2022","838.9578703669665","hind","806.3853429085782",1.04039325335565
"prod_PhL_integrated","SEBS","Spring","6.0",1972,"Hindcast2022","916.3151038264172","hind","484.6468060641178",1.89068635625175
"prod_PhL_integrated","SEBS","Summer","7.0",1972,"Hindcast2022","419.8052341996796","hind","246.24896298663327",1.70480000852823
"prod_PhL_integrated","SEBS","Summer","8.0",1972,"Hindcast2022","279.04845453977634","hind","175.67479981638405",1.58843758371399
"prod_PhL_integrated","SEBS","Summer","9.0",1972,"Hindcast2022","281.1420776691814","hind","227.03742270275615",1.23830721086568
"prod_PhL_integrated","SEBS","Fall","10.0",1972,"Hindcast2022","307.66920070328035","hind","216.04887313756424",1.42407223067245
"prod_PhL_integrated","SEBS","Fall","11.0",1972,"Hindcast2022","62.62431806504167","hind","53.92014306606197",1.16142714955922
"prod_PhL_integrated","SEBS","Fall","12.0",1972,"Hindcast2022","1.3477204091648856","hind","4.7706579385828976",0.282502000041785
"prod_PhL_integrated","SEBS","Winter","1.0",1973,"Hindcast2022","1.2480614429285293","hind","2.3809533482922935",0.524185593062411
"prod_PhL_integrated","SEBS","Winter","2.0",1973,"Hindcast2022","4.265192074473549","hind","7.488646286328573",0.569554484401296
"prod_PhL_integrated","SEBS","Winter","3.0",1973,"Hindcast2022","18.88524355678421","hind","40.086231536179994",0.471115463665854
"prod_PhL_integrated","SEBS","Spring","4.0",1973,"Hindcast2022","220.8925224219615","hind","272.8491825456304",0.80957736563869
"prod_PhL_integrated","SEBS","Spring","5.0",1973,"Hindcast2022","559.1214634879909","hind","806.3853429085782",0.693367592063711
"prod_PhL_integrated","SEBS","Spring","6.0",1973,"Hindcast2022","532.7645199843913","hind","484.6468060641178",1.09928408341539
"prod_PhL_integrated","SEBS","Summer","7.0",1973,"Hindcast2022","265.1114842871737","hind","246.24896298663327",1.07659939384827
"prod_PhL_integrated","SEBS","Summer","8.0",1973,"Hindcast2022","225.80409041658618","hind","175.67479981638405",1.28535276916551
"prod_PhL_integrated","SEBS","Summer","9.0",1973,"Hindcast2022","261.4321770393496","hind","227.03742270275615",1.15149376665372
"prod_PhL_integrated","SEBS","Fall","10.0",1973,"Hindcast2022","229.4180776321448","hind","216.04887313756424",1.06188046389887
"prod_PhL_integrated","SEBS","Fall","11.0",1973,"Hindcast2022","56.40223530743206","hind","53.92014306606197",1.04603274583914
"prod_PhL_integrated","SEBS","Fall","12.0",1973,"Hindcast2022","2.062669054124605","hind","4.7706579385828976",0.432365740885064
"prod_PhL_integrated","SEBS","Winter","1.0",1974,"Hindcast2022","1.6147504667554746","hind","2.3809533482922935",0.678194920498393
"prod_PhL_integrated","SEBS","Winter","2.0",1974,"Hindcast2022","3.868256941726118","hind","7.488646286328573",0.516549559669828
"prod_PhL_integrated","SEBS","Winter","3.0",1974,"Hindcast2022","42.16372569764605","hind","40.086231536179994",1.05182562894671
"prod_PhL_integrated","SEBS","Spring","4.0",1974,"Hindcast2022","301.365842209862","hind","272.8491825456304",1.10451436723459
"prod_PhL_integrated","SEBS","Spring","5.0",1974,"Hindcast2022","704.1662271460224","hind","806.3853429085782",0.873237879803397
"prod_PhL_integrated","SEBS","Spring","6.0",1974,"Hindcast2022","427.43198566408637","hind","484.6468060641178",0.88194532660871
"prod_PhL_integrated","SEBS","Summer","7.0",1974,"Hindcast2022","321.2922911955043","hind","246.24896298663327",1.30474576338802
"prod_PhL_integrated","SEBS","Summer","8.0",1974,"Hindcast2022","173.18029982580146","hind","175.67479981638405",0.985800467721097
"prod_PhL_integrated","SEBS","Summer","9.0",1974,"Hindcast2022","185.2629427757481","hind","227.03742270275615",0.816001787592082
"prod_PhL_integrated","SEBS","Fall","10.0",1974,"Hindcast2022","172.9020262855757","hind","216.04887313756424",0.800291266390842
"prod_PhL_integrated","SEBS","Fall","11.0",1974,"Hindcast2022","35.56715026506336","hind","53.92014306606197",0.659626407546566
"prod_PhL_integrated","SEBS","Fall","12.0",1974,"Hindcast2022","1.3975662512174547","hind","4.7706579385828976",0.292950420929277
"prod_PhL_integrated","SEBS","Winter","1.0",1975,"Hindcast2022","0.9528738855603752","hind","2.3809533482922935",0.400206869338205
"prod_PhL_integrated","SEBS","Winter","2.0",1975,"Hindcast2022","3.3533067377311103","hind","7.488646286328573",0.447785435380087
"prod_PhL_integrated","SEBS","Winter","3.0",1975,"Hindcast2022","16.589459337795056","hind","40.086231536179994",0.413844322652833
"prod_PhL_integrated","SEBS","Spring","4.0",1975,"Hindcast2022","124.18759362788789","hind","272.8491825456304",0.455151056232757
"prod_PhL_integrated","SEBS","Spring","5.0",1975,"Hindcast2022","459.88418259712347","hind","806.3853429085782",0.570303250972236
"prod_PhL_integrated","SEBS","Spring","6.0",1975,"Hindcast2022","546.3161370360502","hind","484.6468060641178",1.12724592466163
"prod_PhL_integrated","SEBS","Summer","7.0",1975,"Hindcast2022","248.25820040209786","hind","246.24896298663327",1.00815937411917
"prod_PhL_integrated","SEBS","Summer","8.0",1975,"Hindcast2022","131.15083493790257","hind","175.67479981638405",0.746554628637584
"prod_PhL_integrated","SEBS","Summer","9.0",1975,"Hindcast2022","243.19894182841725","hind","227.03742270275615",1.07118438420093
"prod_PhL_integrated","SEBS","Fall","10.0",1975,"Hindcast2022","211.95613985057543","hind","216.04887313756424",0.981056446962429
"prod_PhL_integrated","SEBS","Fall","11.0",1975,"Hindcast2022","32.933153705335116","hind","53.92014306606197",0.610776452595573
"prod_PhL_integrated","SEBS","Fall","12.0",1975,"Hindcast2022","2.489715751005793","hind","4.7706579385828976",0.521881003219726
"prod_PhL_integrated","SEBS","Winter","1.0",1976,"Hindcast2022","1.0309001109898899","hind","2.3809533482922935",0.432977870704308
"prod_PhL_integrated","SEBS","Winter","2.0",1976,"Hindcast2022","4.229558765822829","hind","7.488646286328573",0.564796173314314
"prod_PhL_integrated","SEBS","Winter","3.0",1976,"Hindcast2022","41.5782864886172","hind","40.086231536179994",1.03722113292417
"prod_PhL_integrated","SEBS","Spring","4.0",1976,"Hindcast2022","168.70789335040922","hind","272.8491825456304",0.618319218611531
"prod_PhL_integrated","SEBS","Spring","5.0",1976,"Hindcast2022","405.2631828107143","hind","806.3853429085782",0.502567645077671
"prod_PhL_integrated","SEBS","Spring","6.0",1976,"Hindcast2022","495.0458088298641","hind","484.6468060641178",1.02145686845684
"prod_PhL_integrated","SEBS","Summer","7.0",1976,"Hindcast2022","300.38623718219185","hind","246.24896298663327",1.21984772459122
"prod_PhL_integrated","SEBS","Summer","8.0",1976,"Hindcast2022","151.29924675231607","hind","175.67479981638405",0.861246160009601
"prod_PhL_integrated","SEBS","Summer","9.0",1976,"Hindcast2022","166.4597142046617","hind","227.03742270275615",0.733181835060714
"prod_PhL_integrated","SEBS","Fall","10.0",1976,"Hindcast2022","162.37156082881316","hind","216.04887313756424",0.751550139886297
"prod_PhL_integrated","SEBS","Fall","11.0",1976,"Hindcast2022","20.502611038187762","hind","53.92014306606197",0.380240293744554
"prod_PhL_integrated","SEBS","Fall","12.0",1976,"Hindcast2022","0.738658865847465","hind","4.7706579385828976",0.154833751519582
"prod_PhL_integrated","SEBS","Winter","1.0",1977,"Hindcast2022","1.1341041089101558","hind","2.3809533482922935",0.476323532220225
"prod_PhL_integrated","SEBS","Winter","2.0",1977,"Hindcast2022","5.411943079901843","hind","7.488646286328573",0.722686433966309
"prod_PhL_integrated","SEBS","Winter","3.0",1977,"Hindcast2022","20.856094186693642","hind","40.086231536179994",0.520280739482081
"prod_PhL_integrated","SEBS","Spring","4.0",1977,"Hindcast2022","131.46129163140404","hind","272.8491825456304",0.481809365910117
"prod_PhL_integrated","SEBS","Spring","5.0",1977,"Hindcast2022","650.3295711839894","hind","806.3853429085782",0.806474940179709
"prod_PhL_integrated","SEBS","Spring","6.0",1977,"Hindcast2022","400.23591137362445","hind","484.6468060641178",0.825830081547415
"prod_PhL_integrated","SEBS","Summer","7.0",1977,"Hindcast2022","230.30331820072374","hind","246.24896298663327",0.935245839850399
"prod_PhL_integrated","SEBS","Summer","8.0",1977,"Hindcast2022","175.8208623672229","hind","175.67479981638405",1.00083143712696
"prod_PhL_integrated","SEBS","Summer","9.0",1977,"Hindcast2022","368.36606706401244","hind","227.03742270275615",1.62249052459641
"prod_PhL_integrated","SEBS","Fall","10.0",1977,"Hindcast2022","265.81344630406477","hind","216.04887313756424",1.23033942479679
"prod_PhL_integrated","SEBS","Fall","11.0",1977,"Hindcast2022","30.372842369326673","hind","53.92014306606197",0.563293059740484
"prod_PhL_integrated","SEBS","Fall","12.0",1977,"Hindcast2022","0.30548661118264636","hind","4.7706579385828976",0.0640344822696279
"prod_PhL_integrated","SEBS","Winter","1.0",1978,"Hindcast2022","1.4973705229230296","hind","2.3809533482922935",0.628895364118326
"prod_PhL_integrated","SEBS","Winter","2.0",1978,"Hindcast2022","7.318230365312436","hind","7.488646286328573",0.977243427650301
"prod_PhL_integrated","SEBS","Winter","3.0",1978,"Hindcast2022","57.70506646126757","hind","40.086231536179994",1.43952335377761
"prod_PhL_integrated","SEBS","Spring","4.0",1978,"Hindcast2022","413.941768310341","hind","272.8491825456304",1.51710833233343
"prod_PhL_integrated","SEBS","Spring","5.0",1978,"Hindcast2022","731.1072695535486","hind","806.3853429085782",0.90664751781883
"prod_PhL_integrated","SEBS","Spring","6.0",1978,"Hindcast2022","403.17557338688783","hind","484.6468060641178",0.831895657501864
"prod_PhL_integrated","SEBS","Summer","7.0",1978,"Hindcast2022","285.39256153663626","hind","246.24896298663327",1.15895944525106
"prod_PhL_integrated","SEBS","Summer","8.0",1978,"Hindcast2022","302.3745489438683","hind","175.67479981638405",1.72121755231776
"prod_PhL_integrated","SEBS","Summer","9.0",1978,"Hindcast2022","343.545729994647","hind","227.03742270275615",1.51316785534703
"prod_PhL_integrated","SEBS","Fall","10.0",1978,"Hindcast2022","225.01755387254775","hind","216.04887313756424",1.04151227731363
"prod_PhL_integrated","SEBS","Fall","11.0",1978,"Hindcast2022","20.749535833751942","hind","53.92014306606197",0.384819747386983
"prod_PhL_integrated","SEBS","Fall","12.0",1978,"Hindcast2022","0.5721544513246586","hind","4.7706579385828976",0.11993197975846
"prod_PhL_integrated","SEBS","Winter","1.0",1979,"Hindcast2022","1.612693358497281","hind","2.3809533482922935",0.677330935380974
"prod_PhL_integrated","SEBS","Winter","2.0",1979,"Hindcast2022","6.829818385479428","hind","7.488646286328573",0.912023097946031
"prod_PhL_integrated","SEBS","Winter","3.0",1979,"Hindcast2022","34.8245293858179","hind","40.086231536179994",0.868740414134137
"prod_PhL_integrated","SEBS","Spring","4.0",1979,"Hindcast2022","438.1872107174713","hind","272.8491825456304",1.6059685670643
"prod_PhL_integrated","SEBS","Spring","5.0",1979,"Hindcast2022","1087.4008916431103","hind","806.3853429085782",1.34848791735342
"prod_PhL_integrated","SEBS","Spring","6.0",1979,"Hindcast2022","421.56529088997945","hind","484.6468060641178",0.869840233372356
"prod_PhL_integrated","SEBS","Summer","7.0",1979,"Hindcast2022","314.36447212502793","hind","246.24896298663327",1.27661236949896
"prod_PhL_integrated","SEBS","Summer","8.0",1979,"Hindcast2022","239.1451412590625","hind","175.67479981638405",1.36129451411937
"prod_PhL_integrated","SEBS","Summer","9.0",1979,"Hindcast2022","338.6822311617571","hind","227.03742270275615",1.49174628186812
"prod_PhL_integrated","SEBS","Fall","10.0",1979,"Hindcast2022","398.7214515106293","hind","216.04887313756424",1.84551507129015
"prod_PhL_integrated","SEBS","Fall","11.0",1979,"Hindcast2022","81.05074784810671","hind","53.92014306606197",1.50316270023254
"prod_PhL_integrated","SEBS","Fall","12.0",1979,"Hindcast2022","0.5233496582578728","hind","4.7706579385828976",0.109701778034694
"prod_PhL_integrated","SEBS","Winter","1.0",1980,"Hindcast2022","1.1606573183215012","hind","2.3809533482922935",0.487475875641985
"prod_PhL_integrated","SEBS","Winter","2.0",1980,"Hindcast2022","4.1237279391674235","hind","7.488646286328573",0.550664002744499
"prod_PhL_integrated","SEBS","Winter","3.0",1980,"Hindcast2022","26.919847426013344","hind","40.086231536179994",0.671548469247271
"prod_PhL_integrated","SEBS","Spring","4.0",1980,"Hindcast2022","296.3337584681434","hind","272.8491825456304",1.08607163746435
"prod_PhL_integrated","SEBS","Spring","5.0",1980,"Hindcast2022","996.9517974680009","hind","806.3853429085782",1.23632182335069
"prod_PhL_integrated","SEBS","Spring","6.0",1980,"Hindcast2022","365.4530613253782","hind","484.6468060641178",0.754060599910421
"prod_PhL_integrated","SEBS","Summer","7.0",1980,"Hindcast2022","283.0301252231948","hind","246.24896298663327",1.14936575484607
"prod_PhL_integrated","SEBS","Summer","8.0",1980,"Hindcast2022","292.2506225323751","hind","175.67479981638405",1.66358876081166
"prod_PhL_integrated","SEBS","Summer","9.0",1980,"Hindcast2022","359.84573720933645","hind","227.03742270275615",1.58496221867554
"prod_PhL_integrated","SEBS","Fall","10.0",1980,"Hindcast2022","289.8872733741744","hind","216.04887313756424",1.34176711576549
"prod_PhL_integrated","SEBS","Fall","11.0",1980,"Hindcast2022","75.08347808391456","hind","53.92014306606197",1.3924940442373
"prod_PhL_integrated","SEBS","Fall","12.0",1980,"Hindcast2022","1.9236509812974953","hind","4.7706579385828976",0.403225510204764
"prod_PhL_integrated","SEBS","Winter","1.0",1981,"Hindcast2022","1.0535503740191143","hind","2.3809533482922935",0.442490977311571
"prod_PhL_integrated","SEBS","Winter","2.0",1981,"Hindcast2022","4.032991824355845","hind","7.488646286328573",0.538547511813792
"prod_PhL_integrated","SEBS","Winter","3.0",1981,"Hindcast2022","35.63440190993529","hind","40.086231536179994",0.88894367328526
"prod_PhL_integrated","SEBS","Spring","4.0",1981,"Hindcast2022","446.5391778207188","hind","272.8491825456304",1.63657876360337
"prod_PhL_integrated","SEBS","Spring","5.0",1981,"Hindcast2022","840.119959058827","hind","806.3853429085782",1.04183436175634
"prod_PhL_integrated","SEBS","Spring","6.0",1981,"Hindcast2022","337.7067765024382","hind","484.6468060641178",0.696810073391385
"prod_PhL_integrated","SEBS","Summer","7.0",1981,"Hindcast2022","205.98936557814247","hind","246.24896298663327",0.836508560603863
"prod_PhL_integrated","SEBS","Summer","8.0",1981,"Hindcast2022","210.41741826725772","hind","175.67479981638405",1.19776666025626
"prod_PhL_integrated","SEBS","Summer","9.0",1981,"Hindcast2022","205.37542836723412","hind","227.03742270275615",0.904588441510444
"prod_PhL_integrated","SEBS","Fall","10.0",1981,"Hindcast2022","182.0803175671031","hind","216.04887313756424",0.842773743379664
"prod_PhL_integrated","SEBS","Fall","11.0",1981,"Hindcast2022","20.309736236038773","hind","53.92014306606197",0.376663248299539
"prod_PhL_integrated","SEBS","Fall","12.0",1981,"Hindcast2022","0.42234519953392596","hind","4.7706579385828976",0.0885297594107914
"prod_PhL_integrated","SEBS","Winter","1.0",1982,"Hindcast2022","1.1805760865203392","hind","2.3809533482922935",0.495841754886584
"prod_PhL_integrated","SEBS","Winter","2.0",1982,"Hindcast2022","5.645001398727117","hind","7.488646286328573",0.753807989173257
"prod_PhL_integrated","SEBS","Winter","3.0",1982,"Hindcast2022","28.912276976964392","hind","40.086231536179994",0.721252057601611
"prod_PhL_integrated","SEBS","Spring","4.0",1982,"Hindcast2022","161.82552405387904","hind","272.8491825456304",0.593095139754783
"prod_PhL_integrated","SEBS","Spring","5.0",1982,"Hindcast2022","909.4105800057695","hind","806.3853429085782",1.12776179279944
"prod_PhL_integrated","SEBS","Spring","6.0",1982,"Hindcast2022","702.2322655163666","hind","484.6468060641178",1.448956759293
"prod_PhL_integrated","SEBS","Summer","7.0",1982,"Hindcast2022","239.36138159709688","hind","246.24896298663327",0.972030008549071
"prod_PhL_integrated","SEBS","Summer","8.0",1982,"Hindcast2022","210.98344589464975","hind","175.67479981638405",1.20098867973762
"prod_PhL_integrated","SEBS","Summer","9.0",1982,"Hindcast2022","379.98363487109685","hind","227.03742270275615",1.67366080158768
"prod_PhL_integrated","SEBS","Fall","10.0",1982,"Hindcast2022","310.23696528273985","hind","216.04887313756424",1.4359573404727
"prod_PhL_integrated","SEBS","Fall","11.0",1982,"Hindcast2022","41.37507723446271","hind","53.92014306606197",0.767339900856174
"prod_PhL_integrated","SEBS","Fall","12.0",1982,"Hindcast2022","0.5496781608812005","hind","4.7706579385828976",0.115220619033625
"prod_PhL_integrated","SEBS","Winter","1.0",1983,"Hindcast2022","1.0870235999555509","hind","2.3809533482922935",0.456549726493047
"prod_PhL_integrated","SEBS","Winter","2.0",1983,"Hindcast2022","4.429358583917536","hind","7.488646286328573",0.591476538557291
"prod_PhL_integrated","SEBS","Winter","3.0",1983,"Hindcast2022","53.4136227715983","hind","40.086231536179994",1.33246805011815
"prod_PhL_integrated","SEBS","Spring","4.0",1983,"Hindcast2022","314.9583396998566","hind","272.8491825456304",1.15433125641556
"prod_PhL_integrated","SEBS","Spring","5.0",1983,"Hindcast2022","773.5449966792969","hind","806.3853429085782",0.95927462407634
"prod_PhL_integrated","SEBS","Spring","6.0",1983,"Hindcast2022","279.23610263913804","hind","484.6468060641178",0.576164124358628
"prod_PhL_integrated","SEBS","Summer","7.0",1983,"Hindcast2022","253.88165011706587","hind","246.24896298663327",1.03099581430866
"prod_PhL_integrated","SEBS","Summer","8.0",1983,"Hindcast2022","228.30468467716935","hind","175.67479981638405",1.29958699207737
"prod_PhL_integrated","SEBS","Summer","9.0",1983,"Hindcast2022","239.32417698858234","hind","227.03742270275615",1.05411774913386
"prod_PhL_integrated","SEBS","Fall","10.0",1983,"Hindcast2022","243.16144904266525","hind","216.04887313756424",1.12549279017918
"prod_PhL_integrated","SEBS","Fall","11.0",1983,"Hindcast2022","56.67111969102827","hind","53.92014306606197",1.0510194607903
"prod_PhL_integrated","SEBS","Fall","12.0",1983,"Hindcast2022","2.05281171106281","hind","4.7706579385828976",0.430299496943725
"prod_PhL_integrated","SEBS","Winter","1.0",1984,"Hindcast2022","0.8617305020632642","hind","2.3809533482922935",0.361926663822006
"prod_PhL_integrated","SEBS","Winter","2.0",1984,"Hindcast2022","3.4076534766526008","hind","7.488646286328573",0.455042653419709
"prod_PhL_integrated","SEBS","Winter","3.0",1984,"Hindcast2022","45.38427953943431","hind","40.086231536179994",1.13216627755274
"prod_PhL_integrated","SEBS","Spring","4.0",1984,"Hindcast2022","445.7887631712062","hind","272.8491825456304",1.63382847260924
"prod_PhL_integrated","SEBS","Spring","5.0",1984,"Hindcast2022","865.5796654320197","hind","806.3853429085782",1.07340699213348
"prod_PhL_integrated","SEBS","Spring","6.0",1984,"Hindcast2022","400.31808115138307","hind","484.6468060641178",0.82599962723869
"prod_PhL_integrated","SEBS","Summer","7.0",1984,"Hindcast2022","210.79617931473106","hind","246.24896298663327",0.856028698590594
"prod_PhL_integrated","SEBS","Summer","8.0",1984,"Hindcast2022","165.7412036192973","hind","175.67479981638405",0.943454632039032
"prod_PhL_integrated","SEBS","Summer","9.0",1984,"Hindcast2022","165.43622521645617","hind","227.03742270275615",0.728673816179855
"prod_PhL_integrated","SEBS","Fall","10.0",1984,"Hindcast2022","151.19858122615722","hind","216.04887313756424",0.699835083749245
"prod_PhL_integrated","SEBS","Fall","11.0",1984,"Hindcast2022","53.529125581078176","hind","53.92014306606197",0.992748211285257
"prod_PhL_integrated","SEBS","Fall","12.0",1984,"Hindcast2022","1.824897828654742","hind","4.7706579385828976",0.382525398414295
"prod_PhL_integrated","SEBS","Winter","1.0",1985,"Hindcast2022","2.4013580064549176","hind","2.3809533482922935",1.00856995294648
"prod_PhL_integrated","SEBS","Winter","2.0",1985,"Hindcast2022","5.269613537073601","hind","7.488646286328573",0.703680389697924
"prod_PhL_integrated","SEBS","Winter","3.0",1985,"Hindcast2022","23.14347481782322","hind","40.086231536179994",0.577342242733268
"prod_PhL_integrated","SEBS","Spring","4.0",1985,"Hindcast2022","195.32547125373148","hind","272.8491825456304",0.715873397278974
"prod_PhL_integrated","SEBS","Spring","5.0",1985,"Hindcast2022","759.1532840983164","hind","806.3853429085782",0.941427433886758
"prod_PhL_integrated","SEBS","Spring","6.0",1985,"Hindcast2022","537.9419512347451","hind","484.6468060641178",1.10996697905315
"prod_PhL_integrated","SEBS","Summer","7.0",1985,"Hindcast2022","264.91328813803466","hind","246.24896298663327",1.07579453300039
"prod_PhL_integrated","SEBS","Summer","8.0",1985,"Hindcast2022","190.29549682696958","hind","175.67479981638405",1.08322592099645
"prod_PhL_integrated","SEBS","Summer","9.0",1985,"Hindcast2022","220.11004789167126","hind","227.03742270275615",0.969487960492952
"prod_PhL_integrated","SEBS","Fall","10.0",1985,"Hindcast2022","144.72444996572864","hind","216.04887313756424",0.669869034093867
"prod_PhL_integrated","SEBS","Fall","11.0",1985,"Hindcast2022","16.32009740830701","hind","53.92014306606197",0.30267162659995
"prod_PhL_integrated","SEBS","Fall","12.0",1985,"Hindcast2022","1.753664058794657","hind","4.7706579385828976",0.367593753601956
"prod_PhL_integrated","SEBS","Winter","1.0",1986,"Hindcast2022","1.5914684704541848","hind","2.3809533482922935",0.668416486024661
"prod_PhL_integrated","SEBS","Winter","2.0",1986,"Hindcast2022","4.86689839906886","hind","7.488646286328573",0.6499036291718
"prod_PhL_integrated","SEBS","Winter","3.0",1986,"Hindcast2022","39.35661913252639","hind","40.086231536179994",0.981798927569555
"prod_PhL_integrated","SEBS","Spring","4.0",1986,"Hindcast2022","254.5566690438789","hind","272.8491825456304",0.93295741870624
"prod_PhL_integrated","SEBS","Spring","5.0",1986,"Hindcast2022","695.5873406278022","hind","806.3853429085782",0.862599186288363
"prod_PhL_integrated","SEBS","Spring","6.0",1986,"Hindcast2022","434.9914580834631","hind","484.6468060641178",0.897543226615043
"prod_PhL_integrated","SEBS","Summer","7.0",1986,"Hindcast2022","199.92395497833522","hind","246.24896298663327",0.811877347841612
"prod_PhL_integrated","SEBS","Summer","8.0",1986,"Hindcast2022","159.21970841920435","hind","175.67479981638405",0.906332089665799
"prod_PhL_integrated","SEBS","Summer","9.0",1986,"Hindcast2022","231.09989357912687","hind","227.03742270275615",1.01789339760824
"prod_PhL_integrated","SEBS","Fall","10.0",1986,"Hindcast2022","167.6652794649466","hind","216.04887313756424",0.776052552508291
"prod_PhL_integrated","SEBS","Fall","11.0",1986,"Hindcast2022","40.30475202563621","hind","53.92014306606197",0.747489708553918
"prod_PhL_integrated","SEBS","Fall","12.0",1986,"Hindcast2022","3.64567993300241","hind","4.7706579385828976",0.764188080540803
"prod_PhL_integrated","SEBS","Winter","1.0",1987,"Hindcast2022","1.7654477770340549","hind","2.3809533482922935",0.741487765100605
"prod_PhL_integrated","SEBS","Winter","2.0",1987,"Hindcast2022","5.406376571757043","hind","7.488646286328573",0.721943107611724
"prod_PhL_integrated","SEBS","Winter","3.0",1987,"Hindcast2022","42.23323495715309","hind","40.086231536179994",1.0535596223116
"prod_PhL_integrated","SEBS","Spring","4.0",1987,"Hindcast2022","283.1137918580829","hind","272.8491825456304",1.03762008453419
"prod_PhL_integrated","SEBS","Spring","5.0",1987,"Hindcast2022","828.6032740936618","hind","806.3853429085782",1.0275524987904
"prod_PhL_integrated","SEBS","Spring","6.0",1987,"Hindcast2022","377.6284013576864","hind","484.6468060641178",0.77918268857368
"prod_PhL_integrated","SEBS","Summer","7.0",1987,"Hindcast2022","220.82216664394684","hind","246.24896298663327",0.896743539407041
"prod_PhL_integrated","SEBS","Summer","8.0",1987,"Hindcast2022","188.09676803303978","hind","175.67479981638405",1.07071001776942
"prod_PhL_integrated","SEBS","Summer","9.0",1987,"Hindcast2022","227.18899644201235","hind","227.03742270275615",1.000667615662
"prod_PhL_integrated","SEBS","Fall","10.0",1987,"Hindcast2022","242.33445125935913","hind","216.04887313756424",1.12166496283949
"prod_PhL_integrated","SEBS","Fall","11.0",1987,"Hindcast2022","42.5812456428173","hind","53.92014306606197",0.789709433646115
"prod_PhL_integrated","SEBS","Fall","12.0",1987,"Hindcast2022","0.237683666948549","hind","4.7706579385828976",0.0498219889181893
"prod_PhL_integrated","SEBS","Winter","1.0",1988,"Hindcast2022","0.8951441362435438","hind","2.3809533482922935",0.375960384476065
