"tstep","year","mo","cop","eup","mzl","phl","phs","temp_b5","temp_s5"
60,1974,12,0.534238400759307,0.544849685149988,0.639984459602897,0.627459141168419,0.491880124941694,0.802160777250531,0.818312845182686
61,1975,1,0.325817423133153,0.190924026688883,0.637542539932607,0.688529462709476,0.894075731233817,0.595259741135279,0.635358945956571
62,1975,2,0.700069421417598,0.596357720308452,0.44038584511405,0.581900365198617,0.869438748539324,0.529319431559341,0.488844425727001
63,1975,3,0.570931895383933,0.499290394394442,0.238239678302085,0.475386670150219,0.850694351327991,0.226129421674545,0.0486783245063747
64,1975,4,0.581482472344066,0.506977141555954,0.325933228629092,0.434780604344751,0.706000257531492,0.180849737222287,0.120033591072023
65,1975,5,0.696402287025475,0.659383337588961,0.516582242862672,0.481239234336786,0.561911069368539,0.333863697117027,0.352731175056426
66,1975,6,0.822664359336308,0.845561592560506,0.738562792047083,0.832475532063146,0.881783847006458,0.536589670988848,0.664658282863185
67,1975,7,0.977349214401627,0.994950505780123,0.948286211705811,1.25067352223925,0.971636557761261,0.713643951656507,0.871961061929293
68,1975,8,1.07129921700042,1.07431726750347,0.93605590370975,0.955128195392711,0.802272771935569,0.736587836826025,0.997630919734145
69,1975,9,0.983527159096722,0.991986189327228,0.859797680844518,0.934085058779222,0.722383896372172,0.810049921391825,0.870354993622069
70,1975,10,1.03043826238887,1.01872145098133,0.991083392078209,0.885550644089166,0.893194763137879,0.867794460114025,0.94544451291822
71,1975,11,0.992545030922877,0.99039935008577,0.839584872647679,0.55977000609238,0.621694125283311,0.821106928042557,0.772920459447846
72,1975,12,0.420477728950012,0.379189578993717,0.499199497905366,0.521748079128333,0.514387588744535,0.771337746440784,0.812853225550423
73,1976,1,0.364754806239342,0.22151514515292,0.672545311255223,0.756355246227188,0.9933013833958,0.659914282088424,0.720952178151835
74,1976,2,0.623470607699295,0.565332776150409,0.340861228119503,0.605693348827096,0.956165163095749,0.355093519886514,0.208737054245645
75,1976,3,0.467747628384921,0.447538552335384,0.173842792670524,0.890125467714343,0.896219593358373,0.0739350145093607,-0.562802871962373
76,1976,4,0.647728910512021,0.595786087221723,0.533519468094201,0.806921003331162,0.562305579490263,-0.0276852618338278,-0.650643958101586
77,1976,5,0.806967347618487,0.780701075202403,0.716418365470619,0.607168049956502,0.592422818748922,0.170686464082813,0.284560980339776
78,1976,6,0.842048064501249,0.848821093579037,0.73916393878228,0.777851440512282,0.85359200709771,0.409163287781641,0.767310981069265
79,1976,7,0.994943300497353,0.988846443460214,0.881756944812712,1.20080524552667,1.29374973229339,0.512607704848645,0.930795295786453
80,1976,8,1.12771845709321,1.12965218602077,1.03651076040794,1.01132943161873,1.40463647155526,0.63058558414765,0.960422610549758
81,1976,9,1.11796615502206,1.129252860437,1.01219644422664,0.662650248866356,1.4212724232572,0.73334266239002,0.894277407244512
82,1976,10,1.10026539962432,1.11120157665831,1.01063412513139,0.724801679014352,1.04160446870598,0.852868230630796,0.927193442624686
83,1976,11,0.758386914982422,0.771153880216669,0.601730598998607,0.305371942998422,0.295051796218111,0.953958809887751,0.887369845291794
84,1976,12,0.136881537509115,0.119164103983428,0.325867048856351,0.45877164413661,0.499605404099158,0.938830354984728,1.02118095649087
85,1977,1,0.291226711489139,0.170606229554126,0.427082079008792,0.746847661438469,1.01695076523812,1.36311685038276,1.66210417034344
86,1977,2,0.964360233719212,0.728533308531634,0.472823551454454,0.69546634970357,1.26345988848429,1.82377958914285,2.27282586119358
87,1977,3,1.19712178707732,0.939144346214423,0.398608893731542,0.485936663867397,1.52031698794464,1.82756025601608,2.30951416501185
88,1977,4,0.559326192283653,0.482814170834653,0.328209694046086,0.354514279666398,1.28936422663898,1.25845661869835,1.21856864658869
89,1977,5,0.916279295891839,0.933284974377046,0.895634216346899,0.670490226214862,1.28563560270568,1.27399483674253,1.09334980239018
90,1977,6,1.01400799506584,1.02473435521718,1.03008335988543,0.753201680506747,1.15316141021985,1.26465485923044,1.12806045220722
91,1977,7,1.0264360321832,1.01523990024059,1.0178040215695,0.821370800052052,1.10174489595429,1.23862448475642,1.12071056430196
92,1977,8,1.17481751922738,1.13404803937249,1.24593966893281,1.22026230403455,1.25938138013679,1.2623243576762,1.08517632770285
93,1977,9,1.3348528418737,1.31325132072258,1.41871176502669,1.62761543342639,1.32492994398196,1.26739126145228,1.02323623530313
94,1977,10,1.29713603452494,1.28418245714087,1.3665271245809,1.48799556464674,1.46816332139349,1.25833881195022,1.04246850899669
95,1977,11,1.20062638109698,1.18340367377363,1.11302567257688,0.737101474095836,0.562430438561002,1.15793290718921,1.01851826073826
96,1977,12,0.686986266743474,0.661441151119732,0.684041640040721,0.484710655651364,0.557263005351913,1.01118938619917,1.11066178854875
97,1978,1,0.290764264146696,0.199595957894132,0.695866985134366,0.767478640800637,1.0023204930241,1.39713866159652,1.73413392909601
98,1978,2,0.750735060317855,0.695418758216548,0.551659380205157,0.856954647577097,1.20528410388881,1.5740083025763,2.02345304947102
99,1978,3,0.549337777906109,0.516426409085532,0.297558312464319,0.927177897176963,1.42507359765773,1.69012436906959,2.26173795553255
100,1978,4,1.20238682794538,1.15876950991548,0.912783067382584,1.22191074393924,1.71581847980713,1.88029925082169,2.46357562665353
101,1978,5,1.16312207222316,1.168614435426,1.23246250257188,1.11820687369016,1.56886381973477,1.70498905476314,1.7239872462058
102,1978,6,1.04678344046393,1.0121042728638,1.06122616540777,0.682337887703295,0.934668077451565,1.48716683482378,1.08283618344543
103,1978,7,0.865360073687447,0.843368373518747,0.929802954045129,0.576678617107853,0.53181982076718,1.45082630228521,0.992429214124419
104,1978,8,0.802838640163758,0.798664040692157,0.897953681439523,1.09574570775996,0.25284630928927,1.40152926048577,1.02092558285167
105,1978,9,0.899418572100072,0.882558786241652,1.09073391489555,1.33561714337458,0.204206752327899,1.36548398624354,1.0703455937326
106,1978,10,0.900343884631746,0.883676035026292,0.963193513541979,0.896984560019371,0.30348536087601,1.32001416660093,1.10857942579059
107,1978,11,0.689358975020374,0.693582296107972,0.6934028854732,0.545692650159838,0.279037102248328,1.30828737214529,1.17495270741521
108,1978,12,0.199990586350963,0.194659790298495,0.362622850828751,0.504828569167648,0.43726898704261,1.30229396515108,1.43543226873532
109,1979,1,0.268152777620715,0.138702405895191,0.365811583401964,0.855349354815293,0.892195256772676,1.60715841522398,1.98999921989633
110,1979,2,0.990303350276906,0.774282775629528,0.727719032532571,0.943077686058035,1.05827797177614,1.7158710723324,2.25541739768703
111,1979,3,1.48235419185595,1.29705614364948,0.666232358704521,0.769777343783958,1.23608017326171,1.99675350016223,2.79677072884147
112,1979,4,1.32931537620506,1.31160955543242,0.818650604336136,1.19286478132074,1.82395622952816,2.52039000285408,3.10848936497818
113,1979,5,1.30921204127565,1.33381127060518,1.23910958020186,1.19381525642386,1.37868209717087,2.17513476319827,1.80026183062674
114,1979,6,1.16614663793457,1.11361066513921,1.22319065916609,0.929000764210652,0.808964209745585,1.78965221081331,1.18797283512292
115,1979,7,0.941266596799724,0.89895929557566,1.02672303867152,0.809907786701983,0.503772913125236,1.62722758009504,1.02892049758877
116,1979,8,0.750766009098743,0.757432886758759,0.830392955059125,1.02244915968706,0.34420908099591,1.51989871748029,1.0615656642841
117,1979,9,0.776139319614129,0.7754067191785,1.00520417219435,1.16711869044476,0.470820671449305,1.42713361348267,1.07571580114854
118,1979,10,1.02797121269996,0.990388087949154,1.37755767825782,1.89628238751351,0.553044411165104,1.40420714565712,1.13432905600859
119,1979,11,1.3976866707852,1.30607306586145,1.5630510347075,1.55971019680055,0.663418575779976,1.39234492238705,1.29648815704235
120,1979,12,0.677075169106331,0.63901974276722,0.595771779471661,0.443437435266885,0.456937558078151,1.10942182855494,1.23801116933089
121,1980,1,0.310306599602895,0.170553533692058,0.571897917564096,0.675135372059235,0.898547811311853,0.953250526590351,1.16802134251326
122,1980,2,0.561462005792015,0.492384194019536,0.312162512965356,0.559450345454993,0.841794927067648,0.76590194886687,0.968019053566253
123,1980,3,0.604470959117574,0.515398782855405,0.344605030220336,0.586701317609088,0.94562303746474,1.11640794882298,1.51929696663443
124,1980,4,0.919938435197608,0.813500553300603,0.701202819183609,0.781934765915113,1.39767407922967,1.67690242006881,1.90822248257939
125,1980,5,1.00367334991246,0.966208384846497,0.976279086117681,0.965010580998357,1.29637036762869,1.51158825452433,1.24886637743392
126,1980,6,1.01831007073213,0.998264154722282,1.04746322364632,0.808089777248989,0.801664935645605,1.42956729237735,1.0943584130119
127,1980,7,0.929260149077527,0.936119032344303,0.928855382387942,0.719111330737952,0.61240420112451,1.34725941855431,1.06749432770951
128,1980,8,0.956665174213835,0.955891499067439,1.00706010975135,1.08911955814658,0.835422225714408,1.29242072889736,0.989213699327047
129,1980,9,1.11091093319085,1.08570156267758,1.18589665563345,1.32172356153298,0.852517902040419,1.26954665736423,0.999553408465505
130,1980,10,1.11987750333177,1.10427119750506,1.14260906096872,1.2893707615434,0.938954138809226,1.26639433245736,1.04341830245416
131,1980,11,1.21543665948762,1.17843233147343,1.27511324131666,1.32562786549438,0.924115982659174,1.26985168145153,1.16215303360166
132,1980,12,0.996443712759411,0.951621788542637,0.995017395267952,0.608404038963247,0.602229594932306,1.13248814788373,1.23453256376768
133,1981,1,0.380633341242963,0.276216842136518,0.994029634244591,0.609880709370747,0.994529588988543,1.23615407169944,1.50102463668277
134,1981,2,0.537272181423247,0.4969702212598,0.47831835790178,0.544480705393995,0.958917445523876,1.31536106394962,1.66390437958824
135,1981,3,0.251825719104491,0.264863629684418,0.370196793194888,0.732004456344552,1.12274430597569,1.51202017953875,2.07574856919216
136,1981,4,0.650036794071332,0.623972383311715,1.48266796920344,1.46163453635947,1.47326023137187,2.08391179103675,2.72454467800366
137,1981,5,1.24530759740943,1.22504700697236,1.5504170949514,1.28018274095252,1.30252516021858,1.89087201727845,1.82573475053002
138,1981,6,1.03287225053667,1.03290912781835,1.09642461921732,0.771692127062303,0.670101805614529,1.57034026206609,1.37866496601211
139,1981,7,0.987026971324533,0.981491017687722,0.99294643726575,0.652787114922129,0.678625224293998,1.39169369202343,1.075755069835
140,1981,8,0.883412921808567,0.880362794494739,0.927396807438733,0.879899321504495,0.580690837247757,1.32873651688521,1.03485322640984
141,1981,9,0.868628528572945,0.852880100791595,0.915196906913773,0.908212503543119,0.550928274992456,1.28016108156295,1.10546338937621
142,1981,10,0.797312862686627,0.773159075051648,0.899242806213666,0.781047654786677,0.492527411077385,1.23868765556298,1.1254857032507
143,1981,11,0.604347632735438,0.556836214651143,0.625852877116334,0.356969311853206,0.256557759576879,1.18166976147815,1.07542509643332
144,1981,12,0.0942926859153484,0.078867580636456,0.362264295450955,0.447247217150225,0.437078130636859,0.999166205162409,1.11149734519446
145,1982,1,0.268978111688011,0.14232012651196,0.435266627572991,0.640459707534115,0.87285486664575,0.999888229163321,1.23982516804742
146,1982,2,0.69917526762744,0.546667048643937,0.337948434775277,0.722052712550852,1.01108601526682,1.19818660660069,1.59474021631107
147,1982,3,0.615884420644922,0.544896511298721,0.215221081520046,0.71106652990509,1.09014261546909,1.40012641259395,1.97241455480313
148,1982,4,0.69447798598054,0.61425481422457,0.36115450113273,0.551651116890547,0.95341506247922,1.19030910901396,1.43828356051653
149,1982,5,1.0176269849992,1.02174972009075,0.853669631075688,0.928881596402489,0.998647452790803,1.01346898839062,0.874664606566561
150,1982,6,1.14080587790767,1.18875913139739,1.18642999379632,1.47246023415245,1.29655084492699,1.1962356000967,0.840542568092609
151,1982,7,1.07453936214014,1.06716115485577,1.20110223589766,1.14666353702969,0.997169564200583,1.2187656395433,0.911671259868633
152,1982,8,1.00219343849492,1.00155377355326,0.997843512973246,0.995779416916228,0.479388392167959,1.21517488523417,0.951305890722136
153,1982,9,0.888597098994489,0.887424106835975,0.849997449273325,1.2660737223596,0.333299553051428,1.201381073555,0.931312824976689
154,1982,10,1.19040276414335,1.18879032669135,1.28869337565797,1.72692905575092,0.690506317878797,1.15328165665988,0.921164745568016
155,1982,11,1.23872800592207,1.2035513867114,1.14722836487868,0.920957004455864,0.528680576092051,1.14598461392664,1.05840578832662
156,1982,12,0.539585566305646,0.494214020681186,0.51605417489189,0.447260802508611,0.472894884625433,1.12713507490723,1.25276660540712
157,1983,1,0.297940983543566,0.1548347180418,0.415670630961917,0.550342857674899,0.865429605240983,0.753950329638668,0.907078100636252
158,1983,2,0.690689840283571,0.521193789528435,0.261648337485199,0.628378373792263,0.984405301496017,1.11748348854557,1.45687097939341
159,1983,3,0.428988997208252,0.38256349335771,0.173445072259545,0.806866343534064,1.38016568312261,1.41952513897462,1.89595791492382
