"tstep","mo","year","bt","phl","phs","phl_anom","phs_anom","phl_anom_9121","phs_anom_9121","phl_anom_91","phs_anom_91","phl_anom_8101","phs_anom_8101","phl_anom_8696","phs_anom_8696","phl_anom_7605","phs_anom_7605"
22,10,1971,3.12410096911889,281.859913842077,67.9382933566032,1.30461182115312,1.17853187608252,1.32868302098589,1.04139138673177,0.885474400501518,1.97584436975876,1.27455406133618,1.57444759343523,1.19549484126409,1.84720672316432,1.28061050335775,1.56349207724461
23,11,1971,2.81423295607807,52.2238472761273,6.66856282649473,0.96854059181823,0.576665987884684,0.881326177536092,0.487869635987231,0.762169385102063,0.91898761183074,1.13579324162809,1.03981721021879,1.26088937583043,1.13542500315344,1.16372571160237,1.11909854358429
24,12,1971,1.97269880856991,2.61155046915141,0.357127010180535,0.547419350280888,0.330052025957681,0.429886215103611,0.276384822880466,1.23542494638138,0.947642522129626,1.05668301172434,0.86491502961877,1.52738781417972,0.978817360719528,0.949402192941016,0.790273315810824
25,1,1972,1.20330624460524,1.76791681283324,0.359066816121528,0.742524759714948,0.816333236349332,0.55895760681367,0.749425193053758,1.60684978600192,0.93278889073328,0.943706368255886,0.800907174189214,1.04079976638196,0.796266043986782,0.887055195173922,0.796311843548253
26,2,1972,0.464552539149697,6.81511778088473,1.11882339479402,0.91006004560885,0.797513509627789,0.671809555031639,0.784941319512596,2.57757596668705,1.30625887151046,1.10824868468498,0.741063361590918,1.15846065938159,0.735561707986074,1.00999793307794,0.714906456853489
27,3,1972,0.116942110745073,51.5494010091844,3.90201501798429,1.28596276161949,0.579335501038142,1.02421310073509,0.626882232522499,2.44647331971882,0.614457254882428,1.40200281991562,0.504392018077435,1.47696527101554,0.49362881057984,1.31309595947669,0.489065633573705
28,4,1972,-0.0153149456615074,321.774341694708,10.9517215900181,1.17931209722754,0.27175241271314,1.08164419255799,0.295614842957832,1.08759514449049,0.18711736956435,1.10669772308129,0.226633997049429,1.07053477350428,0.206469129970065,1.12163628576847,0.22132786575695
29,5,1972,0.344232048222304,838.957870366967,41.7997505730313,1.04039325335565,0.237179197965825,1.00804534379892,0.238245007217066,1.10742201968567,0.244352389412827,1.05172065894423,0.219331480723893,1.13017888685025,0.211843621323289,1.02638976200331,0.212762198463546
30,6,1972,1.13995989377641,916.315103826417,110.684273838036,1.89068635625175,0.472895144107768,1.81993889625888,0.461440364748977,2.60605819749676,0.65594434100006,2.13651825610741,0.480441659968558,2.39190715816973,0.494451659679582,2.1469498712258,0.466327270234419
31,7,1972,1.90314771974174,419.80523419968,157.901314740858,1.70480000852823,0.585033317806171,1.67230366822758,0.559168824800881,1.93458761503244,1.0061482144954,1.86937608131536,0.614465482934521,1.94368272726087,0.68325591981794,1.80197279267934,0.587471554215508
32,8,1972,2.446243781958,279.048454539776,196.341445040229,1.58843758371399,0.822204157309526,1.5673863042653,0.764740918081975,1.6995505618542,1.81580791811084,1.56747476404807,0.97867607776896,1.50927548502079,1.32118932119954,1.54510227885371,0.920220912906235
33,9,1972,2.80441730127752,281.142077669181,107.356509371618,1.23830721086568,0.795685287761292,1.30662797985584,0.723805655603171,1.5854618504637,1.55017437561643,1.17245990815128,1.01979359769181,1.14567588327368,1.29795397576593,1.16230393171456,0.954607738216234
34,10,1972,3.00685540271696,307.66920070328,59.1437706628035,1.42407223067245,1.02597247522782,1.45034757685972,0.906584641798282,0.966555326480939,1.7200739155607,1.39126214848748,1.37063742384523,1.3049636510664,1.6080882430792,1.39787316546567,1.36110008481215
35,11,1972,3.06602651857319,62.6243180650417,9.59549229889089,1.16142714955922,0.829773099504315,1.05684383169329,0.702002733839262,0.913956755037606,1.32234467628659,1.36198845795025,1.49620814746874,1.51199770670539,1.63377959497367,1.3954837283152,1.61028721421038
36,12,1972,2.52344561635759,1.34772040916489,0.245463992661549,0.282502000041785,0.226854552492824,0.22184768495094,0.189967491120312,0.637555135884716,0.651342828928588,0.545313321622865,0.594481768197484,0.788225904188111,0.672770220676381,0.489949831353737,0.543178303132948
37,1,1973,1.22486501531427,1.24806144292853,0.404841321916117,0.524185593062411,0.920400916178985,0.394596302400542,0.844963311035788,1.1343561235062,1.05170255405979,0.666209814351363,0.903008310913149,0.73475293000275,0.897775520797279,0.626216900484018,0.897827158972062
38,2,1973,0.692845448170967,4.26519207447355,1.569801978857,0.569554484401296,1.11897757179933,0.420447141458583,1.10133774677133,1.61315723923408,1.83278949201286,0.693589407907561,1.03977333410875,0.725014208388683,1.03205405798702,0.632099887030777,1.00307302822611
39,3,1973,0.425649249625689,18.8852435567842,6.13702813604973,0.471115463665854,0.911169806804126,0.375222863559272,0.985950561760687,0.89627121932673,0.966408751435647,0.513627010267052,0.793299870009006,0.541089679452738,0.776371665749812,0.481055774124869,0.769194772388983
40,4,1973,0.605145594115382,220.892522421962,48.2005629568188,0.80957736563869,1.19603289491816,0.742530037661886,1.30105588713523,0.746615263277636,0.823538333938407,0.759728853216046,0.99745835877466,0.734903613552085,0.908709029531244,0.769983918228223,0.974105088394468
41,5,1973,1.21070818621692,559.121463487991,225.603320340909,0.693367592063711,1.28011325051798,0.671809405209559,1.28586567972231,0.738038752857334,1.31882869225386,0.700916714390243,1.18378482235546,0.753205012478802,1.14337104189352,0.684034998788871,1.14832882393745
42,6,1973,1.98027402238022,532.764519984391,299.809406211198,1.09928408341539,1.28092643551669,1.05815004949429,1.24989898709286,1.51521604177744,1.77674999856433,1.24221582553831,1.30136760896196,1.39070420606199,1.33931635767515,1.24828098194357,1.26313610001772
43,7,1973,2.78286090767831,265.111484287174,297.567596775895,1.07659939384827,1.10250480624,1.05607760824588,1.0537627483411,1.2217127189531,1.89610268083654,1.18053093967077,1.15797020030292,1.22745637936085,1.28760689787037,1.13796504377336,1.10709970242493
44,8,1973,3.46036261445527,225.804090416586,213.494820233008,1.28535276916551,0.894036043809612,1.26831821860383,0.831552527268423,1.37526462696027,1.9744460217012,1.26838979965172,1.06417813746261,1.22129534329527,1.4366150588607,1.25028613848648,1.00061603567865
45,9,1973,3.82645344035774,261.43217703935,90.3161977329117,1.15149376665372,0.669389031026151,1.21502480235702,0.608918593705114,1.47431059276474,1.3041207864167,1.09026279104341,0.857925436985567,1.0653565016979,1.09193442120693,1.08081881505865,0.803086293944817
46,10,1973,3.64419039345612,229.418077632145,30.3096812591782,1.06188046389887,0.525784852003067,1.08147306334537,0.464601617709399,0.720726235903674,0.881494222275887,1.03741514216818,0.702416889776992,0.973065394661347,0.824104407584149,1.04234474449062,0.697529245602232
47,11,1973,3.39623900764558,56.4022353074321,6.18961083861889,1.04603274583914,0.535248469834106,0.951840376392823,0.452829682393036,0.82314994480114,0.852983743385375,1.22666714568504,0.965135073629612,1.36177212100454,1.05387608826826,1.25683447012357,1.03872223372198
48,12,1973,2.60541420941056,2.0626690541246,0.319421173493959,0.432365740885064,0.295204793925181,0.339535078170286,0.247203829292468,0.97577007823343,0.847589450930639,0.834595147231141,0.773596412082438,1.20636978498801,0.875472818029748,0.74986202504208,0.706835447113471
49,1,1974,1.59406118340395,1.61475046675547,0.432846927197937,0.678194920498393,0.984071256542302,0.510531406199164,0.903415123352,1.46763774353973,1.12445591447142,0.861946833448123,0.965475487440343,0.95062838724346,0.959880709931946,0.810203726808537,0.959935920267627
50,2,1974,0.377698761952636,3.86825694172612,0.897329115280477,0.516549559669828,0.639629181288512,0.381318717932958,0.629545916775366,1.46303063960682,1.04765785463,0.629041317483291,0.594354510030228,0.65754160550806,0.589942022782655,0.573274247250143,0.573375906708445
51,3,1974,-0.135195107839998,42.1637256976461,4.14314501501088,1.05182562894671,0.615136277559728,0.837733114059577,0.665621219986023,2.00104032170724,0.652428424998351,1.14673810304248,0.535561566441214,1.2080520303418,0.524133232802399,1.07401864553573,0.519288068450534
52,4,1974,0.158840497308671,301.365842209862,28.3598631837182,1.10451436723459,0.703712305051137,1.01304103784297,0.76550489641753,1.01861455135447,0.484546923195975,1.03650555116221,0.586876601662256,1.00263623237604,0.534658978452236,1.0504966372815,0.573136190508387
53,5,1974,0.861479441036482,704.166227146022,136.5944865417,0.873237879803397,0.775061341763521,0.846087165526581,0.778544225403465,0.929497431282688,0.798502113278569,0.882745361333038,0.716738032672387,0.94859805344615,0.692268979721102,0.861484267350682,0.695270733824951
