"varname","simulation","year","month","prod_biom_month","month_mean","anomaly_ratio"
"prod_PhL","ssp126",1980,1,0.469483393219311,0.0172117041969629,27.2769847684319
"prod_PhL","ssp126",1980,2,5.57913387188697,2.52474726509087,2.20977915256249
"prod_PhL","ssp126",1980,3,14.5011328165005,8.01134632172103,1.81007439126478
"prod_PhL","ssp126",1980,4,10.8182176008576,10.410107571256,1.03920324807482
"prod_PhL","ssp126",1980,5,9.84401405437358,10.9482265166643,0.899142344140396
"prod_PhL","ssp126",1980,6,23.599269345283,15.3785312229789,1.53455938041863
"prod_PhL","ssp126",1980,7,21.7189194897349,15.3408889011227,1.41575365219843
"prod_PhL","ssp126",1980,8,20.4409147915429,14.0314434662701,1.45679343972561
"prod_PhL","ssp126",1980,9,14.8284503093448,11.4631137596743,1.29357961721616
"prod_PhL","ssp126",1980,10,8.24441565787459,7.3371278048036,1.12365708724291
"prod_PhL","ssp126",1980,11,0.904496357238438,1.22491903061236,0.738413180491011
"prod_PhL","ssp126",1980,12,-0.0427597519577596,-0.0570914006564457,0.748970098230232
"prod_PhL","ssp126",1981,1,-0.0293892626398091,0.0172117041969629,1.72459129709219e-15
"prod_PhL","ssp126",1981,2,5.89449137500093,2.52474726509087,2.33468571547844
"prod_PhL","ssp126",1981,3,5.55443529358757,8.01134632172103,0.693321081193047
"prod_PhL","ssp126",1981,4,13.3686778278483,10.410107571256,1.28420169881446
"prod_PhL","ssp126",1981,5,9.19871936678327,10.9482265166643,0.840201776313442
"prod_PhL","ssp126",1981,6,16.9272434295634,15.3785312229789,1.10070611972815
"prod_PhL","ssp126",1981,7,17.7078014248775,15.3408889011227,1.15428783423245
"prod_PhL","ssp126",1981,8,16.3975291811611,14.0314434662701,1.16862739179892
"prod_PhL","ssp126",1981,9,8.11434942704481,11.4631137596743,0.707866082214942
"prod_PhL","ssp126",1981,10,10.5123384781274,7.3371278048036,1.43275935186042
"prod_PhL","ssp126",1981,11,1.0491600823447,1.22491903061236,0.856513823464891
"prod_PhL","ssp126",1981,12,-0.134398035821217,-0.0570914006564457,2.35408545377916
"prod_PhL","ssp126",1982,1,0.330861285292073,0.0172117041969629,19.2230404093545
"prod_PhL","ssp126",1982,2,10.2642359549278,2.52474726509087,4.06545086585464
"prod_PhL","ssp126",1982,3,7.56829155981174,8.01134632172103,0.944696591045122
"prod_PhL","ssp126",1982,4,7.02734847664152,10.410107571256,0.675050514948102
"prod_PhL","ssp126",1982,5,10.8562638583918,10.9482265166643,0.991600223275197
"prod_PhL","ssp126",1982,6,16.0002385730783,15.3785312229789,1.04042696542895
"prod_PhL","ssp126",1982,7,18.6020842280646,15.3408889011227,1.21258190108549
"prod_PhL","ssp126",1982,8,20.0342361352344,14.0314434662701,1.42781005984126
"prod_PhL","ssp126",1982,9,17.3696321276355,11.4631137596743,1.51526299850042
"prod_PhL","ssp126",1982,10,8.87491886468344,7.3371278048036,1.20959033300102
"prod_PhL","ssp126",1982,11,1.56776705789888,1.22491903061236,1.27989444095348
"prod_PhL","ssp126",1982,12,-0.109917567284879,-0.0570914006564457,1.92529113003062
"prod_PhL","ssp126",1983,1,0.0443119657529464,0.0172117041969629,2.57452517460564
"prod_PhL","ssp126",1983,2,-0.564515923428539,2.52474726509087,2.25828973278362e-16
"prod_PhL","ssp126",1983,3,12.3756798692029,8.01134632172103,1.54476905281811
"prod_PhL","ssp126",1983,4,7.36549798230933,10.410107571256,0.707533321043354
"prod_PhL","ssp126",1983,5,9.9007194192281,10.9482265166643,0.904321755140727
"prod_PhL","ssp126",1983,6,13.7599780022803,15.3785312229789,0.894752418340178
"prod_PhL","ssp126",1983,7,16.071253680213,15.3408889011227,1.04760902603478
"prod_PhL","ssp126",1983,8,19.6871425125665,14.0314434662701,1.40307321622983
"prod_PhL","ssp126",1983,9,12.9784684441538,11.4631137596743,1.13219398465803
"prod_PhL","ssp126",1983,10,9.7736719510803,7.3371278048036,1.33208419031239
"prod_PhL","ssp126",1983,11,2.09188519502534,1.22491903061236,1.70777426323401
"prod_PhL","ssp126",1983,12,-0.077705914965185,-0.0570914006564457,1.36107914802773
"prod_PhL","ssp126",1984,1,-0.0424806039475591,0.0172117041969629,2.49280428573747e-15
"prod_PhL","ssp126",1984,2,5.70652088164598,2.52474726509087,2.26023450368629
"prod_PhL","ssp126",1984,3,6.81022326763081,8.01134632172103,0.850072259286352
"prod_PhL","ssp126",1984,4,8.19182089980198,10.410107571256,0.786910302677459
"prod_PhL","ssp126",1984,5,9.47862812094278,10.9482265166643,0.86576836042946
"prod_PhL","ssp126",1984,6,13.2684884500336,15.3785312229789,0.862792958420344
"prod_PhL","ssp126",1984,7,16.4463722787944,15.3408889011227,1.07206123353066
"prod_PhL","ssp126",1984,8,15.537178911761,14.0314434662701,1.10731151425087
"prod_PhL","ssp126",1984,9,12.8239445830879,11.4631137596743,1.11871388978105
"prod_PhL","ssp126",1984,10,7.96872260846651,7.3371278048036,1.08608202289313
"prod_PhL","ssp126",1984,11,0.659519934364811,1.22491903061236,0.538419208031331
"prod_PhL","ssp126",1984,12,0.0250794706583072,-0.0570914006564457,4.43679171882962e-16
"prod_PhL","ssp126",1985,1,0.0190996157915598,0.0172117041969629,1.10968766212762
"prod_PhL","ssp126",1985,2,13.2924312731991,2.52474726509087,5.26485619253486
"prod_PhL","ssp126",1985,3,6.99694895641263,8.01134632172103,0.873379913366362
"prod_PhL","ssp126",1985,4,10.7728186298645,10.410107571256,1.03484220082509
"prod_PhL","ssp126",1985,5,12.7479634187422,10.9482265166643,1.16438615873891
"prod_PhL","ssp126",1985,6,20.9759774072751,15.3785312229789,1.36397794452128
"prod_PhL","ssp126",1985,7,18.0530138984245,15.3408889011227,1.17679060286417
"prod_PhL","ssp126",1985,8,17.7147650626469,14.0314434662701,1.26250482391431
"prod_PhL","ssp126",1985,9,12.3912315657908,11.4631137596743,1.0809655932563
"prod_PhL","ssp126",1985,10,6.18892928174866,7.3371278048036,0.843508447228735
"prod_PhL","ssp126",1985,11,0.784300116532614,1.22491903061236,0.640287314452555
"prod_PhL","ssp126",1985,12,-0.131864293380431,-0.0570914006564457,2.30970499697388
"prod_PhL","ssp126",1986,1,-0.0104548906868725,0.0172117041969629,6.13503431903302e-16
"prod_PhL","ssp126",1986,2,3.89756631692479,2.52474726509087,1.54374513869787
"prod_PhL","ssp126",1986,3,6.59580284577891,8.01134632172103,0.823307666514905
"prod_PhL","ssp126",1986,4,11.5121663166048,10.410107571256,1.1058642994614
"prod_PhL","ssp126",1986,5,13.4381132674055,10.9482265166643,1.22742375186989
"prod_PhL","ssp126",1986,6,15.8957591196207,15.3785312229789,1.03363311418641
"prod_PhL","ssp126",1986,7,15.8000231951769,15.3408889011227,1.02992879337133
"prod_PhL","ssp126",1986,8,16.6633362628139,14.0314434662701,1.18757106514883
"prod_PhL","ssp126",1986,9,16.0621637215995,11.4631137596743,1.40120425028879
"prod_PhL","ssp126",1986,10,8.23511240919856,7.3371278048036,1.12238911850589
"prod_PhL","ssp126",1986,11,1.47863326282396,1.22491903061236,1.20712734953981
"prod_PhL","ssp126",1986,12,-0.0376404591426423,-0.0570914006564457,0.659301728628945
"prod_PhL","ssp126",1987,1,0.106432871954857,0.0172117041969629,6.18374977497219
"prod_PhL","ssp126",1987,2,7.6874753458635,2.52474726509087,3.0448494596495
"prod_PhL","ssp126",1987,3,5.1881204955302,8.01134632172103,0.647596582045609
"prod_PhL","ssp126",1987,4,13.2547851613771,10.410107571256,1.27326111384053
"prod_PhL","ssp126",1987,5,14.4557716726443,10.9482265166643,1.32037564720104
"prod_PhL","ssp126",1987,6,19.3045110862455,15.3785312229789,1.25528965063974
"prod_PhL","ssp126",1987,7,18.7757171733966,15.3408889011227,1.22390021167695
"prod_PhL","ssp126",1987,8,15.851835035095,14.0314434662701,1.12973658577615
"prod_PhL","ssp126",1987,9,15.3234893165231,11.4631137596743,1.33676500449896
"prod_PhL","ssp126",1987,10,8.01955495664352,7.3371278048036,1.09301012194351
"prod_PhL","ssp126",1987,11,0.788807331764497,1.22491903061236,0.643966917037903
"prod_PhL","ssp126",1987,12,-0.0825750603287612,-0.0570914006564457,1.4463659917133
"prod_PhL","ssp126",1988,1,0.0640492427650128,0.0172117041969629,3.72126095313181
"prod_PhL","ssp126",1988,2,4.63317044503419,2.52474726509087,1.83510266912495
"prod_PhL","ssp126",1988,3,8.24260834942521,8.01134632172103,1.0288668119461
"prod_PhL","ssp126",1988,4,7.82641809200351,10.410107571256,0.751809531115078
"prod_PhL","ssp126",1988,5,12.7056520487968,10.9482265166643,1.16052148075832
"prod_PhL","ssp126",1988,6,14.1844432134879,15.3785312229789,0.92235357251109
"prod_PhL","ssp126",1988,7,17.1780230913848,15.3408889011227,1.11975409000763
"prod_PhL","ssp126",1988,8,15.7247528923693,14.0314434662701,1.12067963144132
"prod_PhL","ssp126",1988,9,14.2699870679596,11.4631137596743,1.24486133236849
"prod_PhL","ssp126",1988,10,6.32841463767773,7.3371278048036,0.862519340815425
"prod_PhL","ssp126",1988,11,0.590408196318884,1.22491903061236,0.481997733371591
"prod_PhL","ssp126",1988,12,0.0748574904232649,-0.0570914006564457,1.32429865896032e-15
"prod_PhL","ssp126",1989,1,-0.0290479491929699,0.0172117041969629,1.70456268299548e-15
"prod_PhL","ssp126",1989,2,3.45438751418362,2.52474726509087,1.36821121145339
"prod_PhL","ssp126",1989,3,8.34548591032172,8.01134632172103,1.04170829410966
"prod_PhL","ssp126",1989,4,9.0208441650915,10.410107571256,0.866546681035218
"prod_PhL","ssp126",1989,5,15.259309685523,10.9482265166643,1.3937700012232
"prod_PhL","ssp126",1989,6,11.0553333762205,15.3785312229789,0.718880965673848
"prod_PhL","ssp126",1989,7,14.9671010833085,15.3408889011227,0.975634539809043
"prod_PhL","ssp126",1989,8,9.92915472411889,14.0314434662701,0.707636013927392
"prod_PhL","ssp126",1989,9,8.53153846428983,11.4631137596743,0.744260123658781
"prod_PhL","ssp126",1989,10,5.79758729098434,7.3371278048036,0.790171228472901
"prod_PhL","ssp126",1989,11,0.921601361249803,1.22491903061236,0.752377372069302
"prod_PhL","ssp126",1989,12,0.0103571823732922,-0.0570914006564457,1.83228193331145e-16
"prod_PhL","ssp126",1990,1,0.0868041560459492,0.0172117041969629,5.04332139645221
"prod_PhL","ssp126",1990,2,5.60249401931147,2.52474726509087,2.21903162220469
"prod_PhL","ssp126",1990,3,4.55573527080757,8.01134632172103,0.568660383393448
"prod_PhL","ssp126",1990,4,15.7769311644827,10.410107571256,1.51553968645294
"prod_PhL","ssp126",1990,5,13.5132108250785,10.9482265166643,1.23428308726624
"prod_PhL","ssp126",1990,6,21.0516946886314,15.3785312229789,1.36890151493633
"prod_PhL","ssp126",1990,7,16.0160201154542,15.3408889011227,1.04400861114913
"prod_PhL","ssp126",1990,8,17.1292328950052,14.0314434662701,1.22077482164838
"prod_PhL","ssp126",1990,9,18.3626470358158,11.4631137596743,1.60188997691127
"prod_PhL","ssp126",1990,10,9.6550029070899,7.3371278048036,1.31591041671222
"prod_PhL","ssp126",1990,11,1.75077918596193,1.22491903061236,1.42930197197335
"prod_PhL","ssp126",1990,12,0.060887149445785,-0.0570914006564457,1.07715032795048e-15
"prod_PhL","ssp126",1991,1,0.428592176378921,0.0172117041969629,24.9012051028944
"prod_PhL","ssp126",1991,2,1.06178781410877,2.52474726509087,0.420552119726943
"prod_PhL","ssp126",1991,3,19.2532255555748,8.01134632172103,2.40324469600994
"prod_PhL","ssp126",1991,4,9.61777939384748,10.410107571256,0.923888569643959
"prod_PhL","ssp126",1991,5,12.8759079788712,10.9482265166643,1.17607248619425
"prod_PhL","ssp126",1991,6,24.348680805349,15.3785312229789,1.58329039700272
"prod_PhL","ssp126",1991,7,16.3543200221703,15.3408889011227,1.06606078223886
"prod_PhL","ssp126",1991,8,16.3201596959718,14.0314434662701,1.16311338425042
