"varname","simulation","year","biomass_tonnes_km2","annual_mean_mtkm2","anomaly_ratio_mtkm2"
"NCa","ssp245",2039,13.9231100834532,11.3955261318055,1.22180493664027
"NCa","ssp245",2040,15.5239981540807,11.3955261318055,1.36228884691444
"NCa","ssp245",2041,12.6836190911121,11.3955261318055,1.11303497042681
"NCa","ssp245",2042,9.21994580302432,11.3955261318055,0.809084696606587
"NCa","ssp245",2043,10.957376942933,11.3955261318055,0.961550771433919
"NCa","ssp245",2044,13.7992760706086,11.3955261318055,1.21093803927965
"NCa","ssp245",2045,10.8399065741914,11.3955261318055,0.951242307622517
"NCa","ssp245",2046,10.7642948412096,11.3955261318055,0.944607095513196
"NCa","ssp245",2047,13.6816794548482,11.3955261318055,1.2006184968206
"NCa","ssp245",2048,10.2736528316943,11.3955261318055,0.901551425784539
"NCa","ssp245",2049,12.6119468582817,11.3955261318055,1.1067454641766
"NCa","ssp245",2050,11.1446018708187,11.3955261318055,0.977980458463741
"NCa","ssp245",2051,8.84181070294912,11.3955261318055,0.775901928588549
"NCa","ssp245",2052,12.7616408017355,11.3955261318055,1.1198816670796
"NCa","ssp245",2053,13.3156702879556,11.3955261318055,1.16849982475059
"NCa","ssp245",2054,12.2288307859782,11.3955261318055,1.07312559723301
"NCa","ssp245",2055,10.4119859038914,11.3955261318055,0.913690669782325
"NCa","ssp245",2056,11.420101041056,11.3955261318055,1.00215654011638
"NCa","ssp245",2057,10.6023079902183,11.3955261318055,0.930392144038588
"NCa","ssp245",2058,10.2510992425812,11.3955261318055,0.899572264063334
"NCa","ssp245",2059,7.33575957735422,11.3955261318055,0.643740314620465
"NCa","ssp245",2060,14.1932834797122,11.3955261318055,1.24551366172537
"NCa","ssp245",2061,13.0918816744314,11.3955261318055,1.1488615376776
"NCa","ssp245",2062,13.2994702240228,11.3955261318055,1.16707820860532
"NCa","ssp245",2063,13.0892353508468,11.3955261318055,1.14862931289447
"NCa","ssp245",2064,12.2237010913315,11.3955261318055,1.07267544735951
"NCa","ssp245",2065,11.3665349785012,11.3955261318055,0.997455917965609
"NCa","ssp245",2066,11.5389093993112,11.3955261318055,1.01258241750729
"NCa","ssp245",2067,12.7077333519532,11.3955261318055,1.11515108692395
"NCa","ssp245",2068,12.8475020241894,11.3955261318055,1.1274163101896
"NCa","ssp245",2069,11.774644490086,11.3955261318055,1.03326905259971
"NCa","ssp245",2070,7.90357345397811,11.3955261318055,0.693568104057855
"NCa","ssp245",2071,7.77414699691096,11.3955261318055,0.682210448819286
"NCa","ssp245",2072,13.7498645438705,11.3955261318055,1.20660199317115
"NCa","ssp245",2073,10.9487348018504,11.3955261318055,0.960792391260629
"NCa","ssp245",2074,7.19989417103625,11.3955261318055,0.63181761752456
"NCa","ssp245",2075,13.2617322225276,11.3955261318055,1.16376655795764
"NCa","ssp245",2076,13.8961357478753,11.3955261318055,1.21943783789766
"NCa","ssp245",2077,10.5161928289953,11.3955261318055,0.922835216852689
"NCa","ssp245",2078,9.21793717346932,11.3955261318055,0.808908431857442
"NCa","ssp245",2079,12.4257068587406,11.3955261318055,1.09040220828942
"NCa","ssp245",2080,12.8016336823278,11.3955261318055,1.12339119179392
"NCa","ssp245",2081,10.2504747988845,11.3955261318055,0.899517466795575
"NCa","ssp245",2082,15.9956313227295,11.3955261318055,1.40367641982627
"NCa","ssp245",2083,15.5901377065239,11.3955261318055,1.36809283978657
"NCa","ssp245",2084,14.2912736194126,11.3955261318055,1.25411266264616
"NCa","ssp245",2085,10.6443508170166,11.3955261318055,0.934081559192571
"NCa","ssp245",2086,13.4268972062603,11.3955261318055,1.17826040245611
"NCa","ssp245",2087,9.32260620283994,11.3955261318055,0.81809353030397
"NCa","ssp245",2088,13.5606435687122,11.3955261318055,1.18999714553448
"NCa","ssp245",2089,14.5577780451945,11.3955261318055,1.27749942186197
"NCa","ssp245",2090,14.8339114831969,11.3955261318055,1.30173116288108
"NCa","ssp245",2091,10.6050552342028,11.3955261318055,0.93063322496392
